A_window,E_NUC0,E_miss0,E_rep0,L_G0,L_q0,L_surface0,absolute_joint_margin0,anisotropy_level,baseline_reconstruction_error,joint_margin0,min_sigma0,placement_id,q_sample_count0,surface_id,window_id
2.489357443324986,0.986348510741967,0.9860578010341929,0.00029070970777415336,0.1348683826439406,0.1414090251979389,0.04639454254829031,1.471254607689331,P_high,0.0,0.11707863423590015,0.7961584692853454,T10,25,saddle,saddle_P_high_W06
2.273234992131799,0.9864833820339661,0.9864833820339661,0.0,0.17491711950893385,0.1937864905031788,0.04988796696232318,1.383659327807206,P_high,0.0,0.1101080285497658,0.7470501671124065,T10,27,saddle,saddle_P_high_W07
1.5247420644783034,0.9863783708427762,0.9863783708427762,0.0,0.1896024302512115,0.20510069984382492,0.04833539204434844,1.1814011105928017,P_high,0.0,0.09401284304571417,0.9479296332243635,T10,27,saddle,saddle_P_high_W08
1.9188617851420526,0.9891587423483825,0.9891587423483825,0.0,0.179744203714212,0.20490482538517601,0.04915920156702293,1.0968997578732935,P_high,0.0,0.08728844407643996,0.9338323877661007,T10,27,saddle,saddle_P_high_W09
0.9043722755995424,0.9932187441162591,0.9920332306352807,0.00118551348097842,0.13845280969401952,0.1627289475444313,0.049040040296928405,1.1621252727827844,P_low,0.0,0.09247892175652689,0.6998427461263814,T17,27,saddle,saddle_P_low_W00
0.31648134842602393,0.9876576300158606,0.9876576300158606,0.0,0.18934021744247923,0.21177389158290127,0.04681015811407375,1.2909945793110658,P_low,0.0,0.1151685732449433,0.7582479249695921,T17,25,saddle,saddle_P_low_W01
0.2190112978445507,0.9858487976857729,0.9858487976857729,0.0,0.20094906908099597,0.22479119883917295,0.048164800384054914,1.329861426928038,P_low,0.0,0.11992893690123577,0.7480518951182208,T17,26,saddle,saddle_P_low_W02
0.9218887326769825,0.9921670141597018,0.990422907158716,0.0017441070009858093,0.17408230645487133,0.18362371324185242,0.04745132947362691,1.217987484690168,P_low,0.0,0.09692429201489752,0.7055495554901376,T17,27,saddle,saddle_P_low_W03
0.5542512786940833,0.988524942139395,0.988222966932537,0.0003019752068580255,0.14273683700078413,0.1618828982879799,0.04816421901077516,1.4862495864849508,P_low,0.0,0.13592780118442294,0.7350489770401544,T17,26,saddle,saddle_P_low_W04
0.10714646040092646,0.9868359968783824,0.9868359968783824,0.0,0.20408527542380014,0.23416749876206658,0.049223167247714895,1.4093645857808161,P_low,0.0,0.11710906195268808,0.687004879472587,T17,27,saddle,saddle_P_low_W05
1.0174078422826682,0.986348510741967,0.9860578010341929,0.00029070970777415336,0.1368668892629882,0.16899737176774177,0.04639454254829027,1.419477636662327,P_low,0.0,0.11295835687463907,0.6277823629239384,T17,25,saddle,saddle_P_low_W06
0.22723849546985903,0.9864833820339661,0.9864833820339661,0.0,0.1978294456631968,0.23451524307535848,0.049887966962323164,1.2247856438847764,P_low,0.0,0.0974652719307212,0.6193849363675556,T17,27,saddle,saddle_P_low_W07
0.907990530337346,0.9863783708427762,0.9863783708427762,0.0,0.17654229677077105,0.19473403994726854,0.04833539204434835,1.1253515528694908,P_low,0.0,0.08955256429214227,0.690885987320492,T17,27,saddle,saddle_P_low_W08
0.8041776415768015,0.9891587423483825,0.9891587423483825,0.0,0.1561351599285961,0.17959784703879422,0.04915920156702288,1.1031353686550078,P_low,0.0,0.08778465784537852,0.6879336773759819,T17,27,saddle,saddle_P_low_W09
1.4966837053837045,0.9932187441162591,0.9920332306352807,0.00118551348097842,0.14121767647599034,0.1691451124149838,0.04904004029692822,0.9774170712093069,P_mid,0.0,0.077780321079683,0.9238665518014387,T21,27,saddle,saddle_P_mid_W00
0.6150911922244532,0.9876576300158606,0.9876576300158606,0.0,0.1402582000949778,0.14884223072967273,0.04681015811407373,1.2302117089119298,P_mid,0.0,0.0978970641435266,0.9342723920401035,T21,25,saddle,saddle_P_mid_W01
0.7255187844285497,0.9858487976857729,0.9858487976857729,0.0,0.148718610499477,0.155204380671469,0.04816480038405493,1.2812621362065117,P_mid,0.0,0.10195952503477626,0.9425036532607383,T21,26,saddle,saddle_P_mid_W02
1.486646227150951,0.9921670141597018,0.990422907158716,0.0017441070009858093,0.17749122946754034,0.1915642403942996,0.047451329473626847,1.064887732724129,P_mid,0.0,0.08474100995864593,0.9361942761489914,T21,27,saddle,saddle_P_mid_W03
0.8283381104265011,0.988524942139395,0.988222966932537,0.0003019752068580255,0.14860016153665578,0.15368828225942885,0.04816421901077509,1.4827200314936944,P_mid,0.0,0.11799102299100411,0.7914448197422833,T21,26,saddle,saddle_P_mid_W04
1.2082725369230118,0.9868359968783824,0.9868359968783824,0.0,0.1709853426429884,0.17654412524834331,0.04922316724771494,1.2832103701762732,P_mid,0.0,0.10211456045227608,1.0041484256249082,T21,27,saddle,saddle_P_mid_W05
2.153511098662925,0.986348510741967,0.9860578010341929,0.00029070970777415336,0.16909277945731307,0.1725781613732163,0.04639454254829021,1.3114579375753372,P_mid,0.0,0.10436242876431695,0.849221111066726,T21,25,saddle,saddle_P_mid_W06
1.9723827826719926,0.9864833820339661,0.9864833820339661,0.0,0.1868817291181795,0.2034911772256202,0.049887966962323095,1.2197498454471543,P_mid,0.0,0.09706453612314399,0.8370942353738707,T21,27,saddle,saddle_P_mid_W07
1.2890995626792514,0.9863783708427762,0.9863783708427762,0.0,0.1888599511496305,0.20417119529722194,0.04833539204434844,1.0115461070023155,P_mid,0.0,0.08049622142592501,0.9289182609835285,T21,27,saddle,saddle_P_mid_W08
1.4779279871346267,0.9891587423483825,0.9891587423483825,0.0,0.18933782253741033,0.20947621438573782,0.04915920156702301,0.9192631477420932,P_mid,0.0,0.07315258234607684,0.920932651809882,T21,27,saddle,saddle_P_mid_W09
