scene_id,attempt_id,kind,geometry_arc_id,source_node,target_node,source_port,target_port,source_rank,target_rank,accepted,reason,ik_calls_after,elapsed_s,max_position_error_m,max_axis_error_deg,min_sigma5,min_joint_margin,collision_free,projection_residual_max_m
H03,1032,source,344,671,675,174,175,0,0,True,accepted,87217,0.18732485175132751,5.790975899464146e-06,0.0015760580572721824,0.6450366356623956,0.2062407764022956,True,3.546203943466386e-06
H03,1033,cross_port,814,265,564,68,146,0,0,True,accepted,87249,0.0352010652422905,6.305205262656651e-06,0.0013953508743357525,0.22605609698227594,0.12175750444281146,True,6.866213883294225e-07
H03,1034,off_reconfiguration,-1,115,118,29,29,0,3,True,accepted,87251,0.03188014030456543,1.7983271131465356e-05,4.676310850554341e-06,0.6305855721177316,0.16113363762989835,True,0.5328752296683388
H03,1035,source,345,675,671,175,174,0,0,True,accepted,87453,0.18642854690551758,5.790975899464146e-06,0.00157040540039122,0.6450366356623956,0.2062407764022956,True,3.546203943466386e-06
H03,1036,cross_port,815,265,907,68,235,0,0,True,accepted,87500,0.04509064555168152,1.3047692137742448e-05,0.0026780055450932633,0.22292249370900807,0.10296694710736506,True,2.6025630702752878e-06
H03,1037,off_reconfiguration,-1,116,115,29,29,1,0,True,accepted,87502,0.06569606810808182,1.9206328820072745e-05,0.00014055147358623936,0.6721697990503144,0.01409217591070367,True,0.8076789223704036
H03,1038,source,346,675,679,175,176,0,0,True,accepted,87703,0.1870149001479149,5.790975899464146e-06,0.0014542474659726035,0.6333772198560341,0.1951526580399222,True,3.546203943466386e-06
H03,1039,cross_port,816,265,812,68,210,0,0,True,accepted,87756,0.050666987895965576,6.071533442906082e-06,0.0007959350321944706,0.2502787104420363,0.12175750444281146,True,8.980782560397138e-07
H03,1040,off_reconfiguration,-1,116,117,29,29,1,2,True,accepted,87758,0.09245249629020691,1.9206328820072745e-05,0.00014055147358623936,0.6730838986110836,0.01409217591070367,True,0.7764282258406756
H03,1041,source,347,679,675,176,175,0,0,True,accepted,87959,0.18472307920455933,5.790975899464146e-06,0.0014528967442317582,0.6333772198560341,0.19515266005457216,True,3.546203943466386e-06
H03,1042,cross_port,817,269,845,69,219,0,0,True,accepted,87979,0.02297493815422058,4.764600033437569e-06,0.002535695799712328,0.46467604676520646,0.2275529130609676,True,2.932256490645324e-06
H03,1043,off_reconfiguration,-1,116,118,29,29,1,3,True,accepted,87981,0.09145856648683548,1.9206328820072745e-05,0.00014055147358623936,0.6305855721177316,0.01409217591070367,True,1.0443330371830553
H03,1044,source,348,679,683,176,177,0,0,True,accepted,88187,0.18667444586753845,4.213752692875274e-06,0.001641820263133829,0.6243515838479388,0.2093641248195187,True,8.014459648153505e-07
H03,1045,cross_port,818,269,568,69,147,0,0,True,accepted,88219,0.032072827219963074,7.448558842425801e-06,0.001586934181320288,0.4705970189105751,0.23090355404600038,True,6.276879443989358e-06
H03,1046,off_reconfiguration,-1,117,115,29,29,2,0,True,accepted,88221,0.04404662549495697,1.2969048883708344e-06,3.4150945850063763e-06,0.6721697990503144,0.16113362530058437,True,0.6971571624548871
H03,1047,source,349,683,679,177,176,0,0,True,accepted,88427,0.18846356868743896,4.234527159733418e-06,0.0016452246962607923,0.6243515881438836,0.2093641248195187,True,6.444688344098282e-07
H03,1048,cross_port,819,269,911,69,236,0,0,True,accepted,88477,0.048050299286842346,3.4251514136501483e-06,0.0025857662154125604,0.39894812781712086,0.2199205742814459,True,2.122505643631367e-06
H03,1049,off_reconfiguration,-1,117,116,29,29,2,1,True,accepted,88479,0.0941629558801651,1.9206328820072745e-05,0.00014055147358623936,0.6730838986110836,0.01409217591070367,True,0.7764282258406756
H03,1050,source,350,683,687,177,178,0,0,True,accepted,88683,0.18606815487146378,4.282939542151245e-06,0.0016869858638098325,0.6685815967294679,0.29443193130752887,True,3.485112011064606e-06
H03,1051,cross_port,820,269,815,69,211,0,0,True,accepted,88736,0.052351005375385284,1.7401451471265346e-05,0.008401449808977952,0.4705970189105751,0.23090355404600038,True,8.194826174034997e-06
H03,1052,off_reconfiguration,-1,117,118,29,29,2,3,True,accepted,88738,0.07068796455860138,1.7983271131465356e-05,4.676310850554341e-06,0.6305855721177316,0.16113362530058437,True,1.0709547955428116
H03,1053,source,351,687,683,178,177,0,0,True,accepted,88942,0.18732137978076935,4.3000015256872375e-06,0.0016901421360000287,0.6685815967294679,0.29443193130752887,True,3.485112011064606e-06
H03,1054,cross_port,821,269,204,69,52,0,0,True,accepted,89005,0.06104835122823715,2.105466701984085e-05,0.008608154198833942,0.4705970189105751,0.2294133925429768,True,6.1013061665449175e-06
H03,1055,off_reconfiguration,-1,118,115,29,29,3,0,True,accepted,89007,0.03316707909107208,1.7983271131465356e-05,4.676310850554341e-06,0.6305855721177316,0.16113363762989835,True,0.5328752296683387
H03,1056,source,352,687,691,178,179,0,0,True,accepted,89209,0.18870759755373,3.621968962988911e-05,0.011422164310465744,0.6321475972495545,0.31439894384852907,True,1.2281857145912678e-05
H03,1057,cross_port,822,271,881,70,228,0,0,True,accepted,89234,0.025834403932094574,4.4807533412305975e-06,0.0009270252077177898,0.6371095926847286,0.26497421095527357,True,4.081297764801928e-06
H03,1058,off_reconfiguration,-1,118,116,29,29,3,1,True,accepted,89236,0.09381571412086487,1.9206328820072745e-05,0.00014055147358623936,0.6305855721177316,0.01409217591070367,True,1.0443330371830553
H03,1059,source,353,691,687,179,178,0,0,True,accepted,89438,0.1908210590481758,3.621968962988911e-05,0.011422164310465744,0.6321475972495545,0.31439894384852907,True,1.2281857145912678e-05
H03,1060,cross_port,823,271,585,70,152,0,0,True,accepted,89470,0.03271135687828064,1.2625145916434185e-05,0.0015138714078068271,0.6371095926847286,0.26497421095527357,True,1.1470534339169669e-05
H03,1061,off_reconfiguration,-1,118,117,29,29,3,2,True,accepted,89472,0.07060389965772629,1.7983271131465356e-05,4.676310850554341e-06,0.6305855721177316,0.16113362530058437,True,1.0709547955428116
H03,1062,source,354,691,695,179,180,0,0,True,accepted,89678,0.1882108375430107,3.621968962988911e-05,0.011422164310465744,0.6190223058584459,0.2215023063652736,True,1.2281857145912678e-05
H03,1063,cross_port,824,271,306,70,79,0,0,True,accepted,89725,0.04607847332954407,9.459716285767057e-06,0.0013393909968667246,0.6371095926847286,0.26497421095527357,True,8.669576258418799e-06
H03,1064,off_reconfiguration,-1,119,120,30,30,0,1,True,accepted,89727,0.06540398299694061,4.8082637081326995e-05,0.016774714378253418,0.6793323645015498,0.02605314001798971,True,0.8534220989090785
H03,1065,source,355,695,691,180,179,0,0,True,accepted,89933,0.18985218554735184,3.621968962988911e-05,0.011422164310465744,0.6190223147685175,0.2215023063652736,True,1.2281857145912678e-05
H03,1066,cross_port,825,271,915,70,237,0,0,True,accepted,89983,0.0465768501162529,4.4555424723123366e-07,0.0003271747058108188,0.6371095926847286,0.26497421095527357,True,3.219132217457954e-07
H03,1067,off_reconfiguration,-1,119,121,30,30,0,2,True,accepted,89985,0.04405910521745682,4.8082637081326995e-05,0.016774714378253418,0.6793323645015498,0.1454463911184117,True,0.6258093645198358
H03,1068,source,356,695,699,180,181,0,0,True,accepted,90188,0.1871795803308487,4.7201988940324995e-06,0.0018718205931900506,0.6516566129360103,0.18086205398289515,True,1.5563819694974779e-06
H03,1069,cross_port,826,271,239,70,61,0,0,True,accepted,90244,0.052787840366363525,5.619686823232705e-07,0.0001734022472754168,0.6371095926847286,0.26497421095527357,True,5.211637550961434e-07
H03,1070,off_reconfiguration,-1,119,122,30,30,0,3,True,accepted,90246,0.03166233003139496,4.8082637081326995e-05,0.016774714378253418,0.5532030486625317,0.14544639160477407,True,0.47574564502804373
H03,1071,source,357,699,695,181,180,0,0,True,accepted,90449,0.18487004935741425,4.7201988940324995e-06,0.0018718205931900506,0.6516566129360103,0.18086205398289515,True,1.5563819694974779e-06
H03,1072,cross_port,827,271,568,70,147,0,0,True,accepted,90508,0.05922969430685043,7.448558842399309e-06,0.0015869339516543382,0.5356162598077971,0.24541955559527545,True,6.276879443989358e-06
H03,1073,off_reconfiguration,-1,120,119,30,30,1,0,True,accepted,90510,0.06842445582151413,4.8082637081326995e-05,0.016774714378253418,0.6793323645015498,0.02605314001798971,True,0.8534220989090787
H03,1074,source,358,699,703,181,182,0,0,True,accepted,90717,0.18798018991947174,3.8049236652953294e-06,0.0011500812718529573,0.5858319677711458,0.18086205398289515,True,1.5563819694974779e-06
H03,1075,cross_port,828,275,877,71,227,0,0,True,accepted,90744,0.028134413063526154,2.598647661312557e-05,0.007338933482524778,0.18104871932414388,0.16361901723439243,True,1.1466183386099615e-06
H03,1076,off_reconfiguration,-1,120,121,30,30,1,2,True,accepted,90746,0.08749672025442123,7.522916276690938e-06,0.003723838166699785,0.7038976793341735,0.02605314001798971,True,0.7728622131532744
H03,1077,source,359,703,699,182,181,0,0,True,accepted,90953,0.1907661184668541,3.7992754218984325e-06,0.0011479843114542729,0.5858320858277388,0.18086205398289515,True,1.5563819694974779e-06
H03,1078,cross_port,829,275,589,71,153,0,0,True,accepted,90985,0.03388632833957672,2.650315755816613e-05,0.010365392123121849,0.18104871932414388,0.16361901723439243,True,1.1466183386099615e-06
H03,1079,off_reconfiguration,-1,120,122,30,30,1,3,True,accepted,90987,0.08947029709815979,1.9243526118549004e-05,0.003723838166699785,0.5532030486625317,0.02605314001798971,True,1.0853699776963972
H03,1080,source,360,703,707,182,183,0,0,True,accepted,91189,0.18349889665842056,3.802541303907237e-06,0.0014456591438308044,0.5935510555385483,0.22827590211555157,True,7.882906187528516e-07
H03,1081,cross_port,830,275,564,71,146,0,0,True,accepted,91248,0.05901315063238144,2.598647661312557e-05,0.007338933482524778,0.1799194513342674,0.13477276392439094,True,1.3904622037652636e-06
H03,1082,off_reconfiguration,-1,121,119,30,30,2,0,True,accepted,91250,0.04345576465129852,4.8082637081326995e-05,0.016774714378253418,0.6793323645015498,0.1454463911184117,True,0.6258093645198357
H03,1083,source,361,707,703,183,182,0,0,True,accepted,91452,0.17874259501695633,3.836481131358695e-06,0.001449281204640159,0.5935510555385483,0.22827590211555157,True,6.376263744223287e-07
H03,1084,cross_port,831,275,526,71,136,0,0,True,accepted,91514,0.061509862542152405,2.598647661312557e-05,0.007338933482524778,0.18104871932414388,0.16328444388781269,True,1.1466183386099615e-06
H03,1085,off_reconfiguration,-1,121,120,30,30,2,1,True,accepted,91516,0.08982836455106735,7.522916276690938e-06,0.003723838166699785,0.7038976793341735,0.02605314001798971,True,0.772862213153274
H03,1086,source,362,707,711,183,184,0,0,True,accepted,91722,0.1857622191309929,3.4071656316112187e-06,0.001383957336703679,0.6546594784285951,0.3186924885505851,True,6.985412028814864e-07
H03,1087,cross_port,832,275,211,71,54,0,0,True,accepted,91785,0.06010609120130539,2.598647661312557e-05,0.007338933482524778,0.18104871932414388,0.16170431261700263,True,1.1466183386099615e-06
H03,1088,off_reconfiguration,-1,121,122,30,30,2,3,True,accepted,91787,0.06600329279899597,1.9243526118549004e-05,3.3264318547856216e-05,0.5532030486625317,0.1454463911184117,True,1.0154079271350516
H03,1089,source,363,711,707,184,183,0,0,True,accepted,91993,0.1899646893143654,3.4176331046567283e-06,0.0013859904828902917,0.6546594784285951,0.3186924885505851,True,6.262422693470437e-07
H03,1090,cross_port,833,279,873,72,226,0,0,True,accepted,92022,0.03034089505672455,1.6699374546706344e-05,0.0014058310591035174,0.4141265295029825,0.09843816339118065,True,6.804840257723654e-06
H03,1091,off_reconfiguration,-1,122,119,30,30,3,0,True,accepted,92024,0.032344743609428406,4.8082637081326995e-05,0.016774714378253418,0.5532030486625317,0.14544639160477407,True,0.47574564502804373
H03,1092,source,364,711,715,184,185,0,0,True,accepted,92225,0.18059095740318298,3.6015584615664824e-06,0.001345800232777807,0.6133808321739945,0.3165011162441722,True,7.281833227235079e-07
