scene_id,port_id,seed_id,outcome,selected,q0,q1,q2,q3,q4,q5,position_error_m,axis_error_deg,sigma5,joint_margin,collision_free
H04,142,4,selected,True,2.479949504096904,4.353932829235532,-1.3649276290976033,3.7228695453859464,-5.364737326903447,2.7219840500696486e-16,3.5911221018236123e-06,0.001348494595772933,0.6656844719844618,0.0730880868712034,True
H04,143,5,ik_not_found,False,,,,,,,,,,,
H04,143,0,selected,True,-1.108087575591863,-1.5161057721075413,2.163488215348976,-2.9346491635311764,-2.6498915166851846,-4.0654851075976036e-16,1.4963191449453256e-05,0.003108128220944982,0.34424256312019724,0.1556600007402553,True
H04,143,1,q6_only_or_effective_near_duplicate,False,-1.1080881580042345,-1.516106948346306,2.1634805331647704,-2.934628555251193,-2.649879970023139,-2.6362358146058714e-16,1.2431408746214779e-05,0.0023837077344996114,0.34424960330405385,0.15566122343390573,True
H04,143,2,q6_only_or_effective_near_duplicate,False,-1.1080882190339163,-1.516120332163272,2.163446135358267,-2.9345393531489523,-2.6498432307378024,-2.568930843252961e-16,1.3819435852001855e-08,8.537736462515939e-07,0.3442724017870266,0.15566669817630643,True
H04,143,3,selected,True,5.175097021305429,4.963932699970625,1.5569972437376158,-5.666550979867804,-3.6333421211296533,2.27224598485835e-13,6.099417205262691e-07,2.0913097891518726e-06,0.45507019307157165,0.0490705374286148,True
H04,143,4,selected,True,2.6633508699762487,4.818721269112957,-1.9582037332645998,4.347119757293083,-5.820817427803969,6.464568710054072e-16,1.4410325619122368e-07,6.555180427039653e-05,0.37080843258607843,0.036794412726340535,True
H04,143,6,selected,True,5.1750971080150165,-1.3192511864904573,1.5569952975735524,-5.666550362422801,2.6498433202421254,-4.1433803363557134e-16,2.2867276581386733e-08,5.0509930079323e-06,0.45506992129978496,0.04907058656329024,True
H04,143,7,selection_cap_excluded,False,-1.1081163353521306,4.963907562791377,1.5570557244897933,0.6165633166450801,-3.6333619833991158,1.7403567084979897e-15,1.9074394427180384e-05,9.57102724911969e-05,0.45508198227938074,0.10498508219619519,True
H04,144,5,ik_not_found,False,,,,,,,,,,,
H04,144,0,selected,True,-1.5007702854287044,-1.6949778264395539,2.4942419872877304,-3.650933679854563,-1.653286375333401,4.2139838249733365e-18,8.433870479133029e-09,1.9090959104164224e-06,0.5742920512555205,0.10301735042372588,True
H04,144,1,q6_only_or_effective_near_duplicate,False,-1.5007703416200622,-1.6949772883332441,2.4942422500343016,-3.650934479681087,-1.6532863206417463,9.474427144397712e-17,1.8969299225436394e-07,1.478779333471098e-06,0.5742919949492405,0.10301730860507696,True
H04,144,2,q6_only_or_effective_near_duplicate,False,-1.5007710185713952,-1.6949636630194804,2.494247778700287,-3.6509536590473908,-1.6532856923778916,6.231005917386363e-17,4.730663267110535e-06,2.2588727439225506e-06,0.57429099211479,0.10301642866460499,True
H04,144,3,selected,True,4.78241472170807,4.460142309217827,2.026413073750978,-6.196632299022799,1.653286032879997,-4.3729042972865844e-13,9.654360861208004e-08,4.597711793052988e-06,0.6482620686417008,0.006888037842019867,True
H04,144,4,selected,True,2.6273484958966007,4.936570260030366,-2.5294900461182586,0.17806955616258618,-5.713433946915175,1.8075199751373068e-16,8.170378252861543e-07,1.113184641628407e-05,0.33662156519275344,0.045339712238912505,True
H04,144,6,selected,True,4.7823735565173715,-1.8230749519657539,2.0264381643555467,-6.196625165546752,1.6532381218683303,4.016550943207643e-17,1.191425450360027e-05,0.0004928544719766128,0.6482484162735435,0.006888605505582985,True
H04,144,7,selection_cap_excluded,False,-1.500760215784345,4.460150608179982,2.026422424592992,0.08653492507373989,-4.629888735411967,-5.1902519453430424e-17,6.3804142532374325e-06,5.186982320650153e-05,0.6482641704766609,0.13156543607530832,True
H04,145,5,ik_not_found,False,,,,,,,,,,,
H04,145,0,selected,True,-2.075468278743637,-1.6242116038947692,2.541138639288876,-3.6453025119718734,-0.3902054787872296,1.0073182111950344e-15,4.0779511186755014e-07,2.282946668034828e-05,0.26076147548387113,0.0955532963092669,True
H04,145,1,q6_only_or_effective_near_duplicate,False,-2.0754682860864553,-1.6242104118367136,2.541138502619253,-3.6453025070652365,-0.39020550546148186,3.2267195051296244e-16,1.4339902268360826e-08,1.7075472925031877e-06,0.2607615131275955,0.09555331806155454,True
H04,145,2,q6_only_or_effective_near_duplicate,False,-2.0754682277064993,-1.6242133426879397,2.541139116170388,-3.645300507475307,-0.39020555528182505,5.868602728010593e-16,7.600790946108324e-07,5.7905745997743736e-06,0.2607612976760272,0.09555322040897857,True
H04,145,3,selected,True,4.207716955004738,4.531176805417913,2.067484220875209,-6.185442729905898,0.39020544552220005,-9.266821170558104e-15,1.2285113041484147e-08,2.831646840510158e-06,0.3786837712957043,0.007778474794976968,True
