C_q,E_NUC,E_miss,E_rep,IK_enumeration_time_shared,J_q,L_S,anisotropy_level,canonical_layout,collision_pass,continuation_time,evaluated_transitions,failure_reason,geometry_baseline,layout_id,lift_found,max_axis_error,max_position_error,min_sigma_min_5,minimum_absolute_joint_margin_rad,overall_pass,placement_id,q_sample_count,remesh_id,root_id,search_budget,strict_coverage_pass,strict_kinematics_pass,surface_id,total_execution_evaluation_time,witness_file
3.4847349106758005,0.5193036727850582,0.2634557873190057,0.2558478854660525,13.672887451015413,16.94824986126323,4.863569337610368,P_high,False,True,8.743396586738527,648,,False,R07_M03,True,0.00012165226053146594,0.00022568836482251384,0.9652548439771595,0.045875274432352064,True,T10,2693,M03,R07,default,True,True,saddle,15.602246940135956,results/global_layout_capacity_gate_v1/witnesses/saddle_P_high_R07_M03.npz
4.119471798924245,0.6040177400102164,0.30258566722049673,0.3014320727897196,19.524598671123385,21.374314658260253,5.1886056517833,P_low,True,True,9.299072266556323,648,,False,R00_M00,True,0.10687940379018086,0.0002553127119436619,0.8815777597735203,1.0274135589120137,True,T17,2869,M00,R00,default,True,True,saddle,13.745302129536867,results/global_layout_capacity_gate_v1/witnesses/saddle_P_low_R00_M00.npz
4.335294993560262,0.6127441173582112,0.23940679345981508,0.37333732389839613,14.503481439314783,21.82793072468609,5.034935513525552,P_low,False,True,8.076306676492095,648,,False,R00_M01,True,0.06134626817017033,0.00023376564445657408,0.5608381888565656,1.0274142144517064,True,T17,2770,M01,R00,default,True,True,saddle,13.91285695694387,results/global_layout_capacity_gate_v1/witnesses/saddle_P_low_R00_M01.npz
4.056028775830712,0.5321987402674632,0.2777311558595062,0.25446758440795697,26.660801493562758,18.793876183632964,4.633565791155859,P_low,False,True,10.415838561020792,862,,False,R00_M02,True,2.6815040146119488e-05,6.556823018950912e-06,0.8815784286244989,1.0274142100116936,True,T17,2526,M02,R00,default,True,True,saddle,13.867789986543357,results/global_layout_capacity_gate_v1/witnesses/saddle_P_low_R00_M02.npz
4.436954306997143,0.5693641482462517,0.27434392960486953,0.2950202186413822,18.113888424821198,22.00859443330185,4.960293235067571,P_low,False,True,11.700252219103277,651,,False,R00_M03,True,2.8443604095383558e-05,0.00030507813952106535,0.39265685090607544,1.2927167125488896,True,T17,2748,M03,R00,default,True,True,saddle,16.34341130964458,results/global_layout_capacity_gate_v1/witnesses/saddle_P_low_R00_M03.npz
4.1699309759382395,0.6031027189248956,0.301670646135176,0.3014320727897196,19.524598671123385,21.63612742929939,5.188605651783297,P_low,False,True,13.154634078033268,661,,False,R01_M00,True,0.06119806449118842,0.00022446863034793343,0.5606895329015824,0.5505357867334553,True,T17,2868,M00,R01,default,True,True,saddle,18.625660623423755,results/global_layout_capacity_gate_v1/witnesses/saddle_P_low_R01_M00.npz
4.098109842707282,0.6250951303475902,0.232980823945163,0.39211430640242717,14.503481439314783,21.084992080245385,5.145052936481633,P_low,False,True,10.264398255385458,862,,False,R01_M01,True,0.10672128136285591,0.0004949587685818728,0.5608381888565652,1.022250762086638,True,T17,2718,M01,R01,default,True,True,saddle,14.213145790621638,results/global_layout_capacity_gate_v1/witnesses/saddle_P_low_R01_M01.npz
4.183631483874084,0.5250255384647137,0.2869635045832077,0.23806203388150596,26.660801493562758,19.14037123902351,4.57506147776174,P_low,False,True,12.62856722716242,862,,False,R01_M02,True,2.6814501901757488e-05,6.584072448874534e-06,0.5885964590748093,1.146967547253407,True,T17,2512,M02,R01,default,True,True,saddle,19.427938879467547,results/global_layout_capacity_gate_v1/witnesses/saddle_P_low_R01_M02.npz
4.4395094592091455,0.47354586420713785,0.2460332045492026,0.2275126596579352,18.113888424821198,21.187742155547745,4.772541279666995,P_low,False,True,12.797752103768289,648,,True,R01_M03,True,2.9201915505301188e-05,7.786828537060168e-06,0.8150391957222048,0.0,True,T17,2630,M03,R01,default,True,True,saddle,20.250483786687255,results/global_layout_capacity_gate_v1/witnesses/saddle_P_low_R01_M03.npz
4.405550136777145,0.6031118483474075,0.3016797755576879,0.3014320727897196,19.524598671123385,22.855179237065762,5.187815035010664,P_low,False,True,4.213861850090325,220,,False,R02_M00,True,0.0008830338331559011,0.0004314097307695068,0.8150040951718264,1.245507115565061,True,T17,2868,M00,R02,default,True,True,saddle,11.90681418031454,results/global_layout_capacity_gate_v1/witnesses/saddle_P_low_R02_M00.npz
4.7104085447950395,0.6132468534873877,0.23903392345092733,0.3742129300364604,14.503481439314783,24.07761443583364,5.111576672566798,P_low,False,True,7.194231434725225,434,,False,R02_M01,True,5.2494860007710285e-05,0.00036290277313633676,0.6798869946655446,1.0222507566805152,True,T17,2746,M01,R02,default,True,True,saddle,11.01734677143395,results/global_layout_capacity_gate_v1/witnesses/saddle_P_low_R02_M01.npz
4.414747485052874,0.5220785157439566,0.28855290467364314,0.23352561107031342,26.660801493562758,20.3996719191094,4.620801526741247,P_low,False,True,4.256243952549994,220,,False,R02_M02,True,0.0016388597749171336,0.0002748854438862352,0.4616644460173064,0.5221098007062412,True,T17,2540,M02,R02,default,True,True,saddle,7.483814843930304,results/global_layout_capacity_gate_v1/witnesses/saddle_P_low_R02_M02.npz
