E_NUC,E_miss,E_rep,L_S,NUC_generation_time,canonical_layout,evaluation_surface_hash,expansion_policy,geometry_baseline,layout_id,local_refinement_time,mapped_face,mapped_position,mapping_distance_m,max_visit_count,overlap_area_fraction,physical_root_position,remesh_id,root_id,single_coverage_fraction,skeleton_fingerprint,surface_id
0.5220785157439566,0.28855290467364314,0.23352561107031342,4.620801526741247,0.0017006844282150269,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R02_M02,0.015850494615733624,60,"[-0.11589845578035118, 0.10907746646719652, 0.0020462967939464047]",0.00018554651830121776,7,0.19669325083661704,"[-0.11584721295579493, 0.10912870929175277, 0.002217106209133914]",M02,R02,0.5147538444897398,4914df7016fbecfb2e8f1c517701686bd3c97705f861e43c27c07957f66d240a,saddle
0.5402671186100159,0.2836023792906182,0.25666473931939765,4.708447766331586,0.0020396849140524864,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R03_M02,0.015940153039991856,11,"[0.11959172517195907, -0.11788457989635763, 0.000512143582680432]",4.6438258085431496e-05,7,0.20506120172149192,"[0.11957890020745121, -0.11789740486086549, 0.0005548934643732923]",M02,R03,0.51133641898789,62652f7923517e9c812dad54a90c37fc9f07fc4cc4f8ba4ce2d559d6b821ac93,saddle
0.5445686895582387,0.28747957813871855,0.2570891114195201,4.656921268223856,0.0019775349646806717,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R04_M02,0.015762584283947945,33,"[0.04816322018140748, -0.02645054503662874, 0.002282346930455622]",0.00015930830490737546,7,0.1935104568526016,"[0.04813504731447353, -0.02645993599227339, 0.0024388628578664246]",M02,R04,0.5190099650086798,e433497a6d8e7e4fc31799fe59069277365807762d3c1056389b12766703cc11,saddle
0.5331612849055357,0.27894553652249104,0.25421574838304467,4.625395567080324,0.0017837118357419968,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R05_M02,0.017473923973739147,51,"[-0.040429627285854156, 0.042094067645829146, -0.00029959926479549743]",4.888581987827588e-05,7,0.1988460170717807,"[-0.04042109979254878, 0.042102595139134516, -0.00025222430198786186]",M02,R05,0.5222084464057284,abf3b4f8c7b767a169b4e8a39f41513d5ecbcde5b3ccb6289b4a8af553bbb1e6,saddle
0.559156630736297,0.27638231687765125,0.28277431385864576,4.721114788954375,0.0019655227661132812,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R06_M02,0.0166814299300313,4,"[-0.00042386743302414223, -0.11788356665848869, -0.02093963795156516]",4.8237820122497534e-05,7,0.2064320405412019,"[-0.0004210997925487823, -0.11789740486086549, -0.02089351061030915]",M02,R06,0.5171856425811469,649439d3e38b967ce06ba30b38e969a918d6240f373064c69140c76b349317f6,saddle
0.5307445810269684,0.2892406191013884,0.24150396192558,4.598997432285473,0.0017349058762192726,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R07_M02,0.016636310145258904,25,"[-0.11783777810681831, -0.022179348778797462, 0.019620572505317648]",0.0004448077075877676,6,0.1851210071077995,"[-0.1177101741010666, -0.022204869579947804, 0.02004591919115668]",M02,R07,0.5256383737908121,9739eaee7df4ec69b44f4f0f79d40dd6a8dcde1af4565abb103a3cbc68201237,saddle
0.5693641482462517,0.27434392960486953,0.2950202186413822,4.960293235067571,0.0016977079212665558,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R00_M03,0.018997148610651493,0,"[-0.09333333333333332, -0.10666666666666665, -0.003999999999999997]",8.673617379884035e-19,6,0.2630431344520836,"[-0.09333333333333332, -0.10666666666666665, -0.0039999999999999975]",M03,R00,0.46261293594304687,023071f9bf7bbb0bf40a3c57550ec3e0c686af9c90c3d82ac867333ca5fea5fd,saddle
0.47354586420713785,0.2460332045492026,0.2275126596579352,4.772541279666995,0.00160249974578619,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,True,R01_M03,0.016551406122744083,71,"[0.11746026832573009, 0.11959493695003783, -0.0006404005872923241]",5.806787150410782e-05,4,0.20643438432665467,"[0.1174763050683167, 0.11957890020745121, -0.0006938563959143899]",M03,R01,0.5475324111241426,baa95da0c0d07e21687aea4b100d1c0dd64596d3e1a01a19735804626ae9d68c,saddle
0.5592802994363184,0.23230362608228636,0.3269766733540321,5.1198234491985355,0.001611853949725628,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R02_M03,0.01639791950583458,61,"[-0.11589845578035118, 0.10907746646719652, 0.002046296793946402]",0.00018554651830122014,7,0.28086692227650856,"[-0.11584721295579493, 0.10912870929175277, 0.002217106209133914]",M03,R02,0.4868294516412051,82dab3097e7b1787064c3a6d5bfbc861a4c9d63483ed5ebc5005de47afdcfe99,saddle
0.5661759113911873,0.23679703996225093,0.32937887142893635,5.083858552465959,0.0016437042504549026,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R03_M03,0.017115703783929348,11,"[0.11959172517195907, -0.11788457989635763, 0.000512143582680432]",4.6438258085431496e-05,7,0.2761961511452095,"[0.11957890020745121, -0.11789740486086549, 0.0005548934643732923]",M03,R03,0.4870068088925396,472b121b77731f87dfa045f84bd0347acba002bf64d259dd0a075f939dfba78e,saddle
0.5494973127630518,0.2436970499764488,0.30580026278660294,4.990706310359631,0.001691192388534546,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R04_M03,0.01723393891006708,33,"[0.04816322018140748, -0.02645054503662874, 0.002282346930455622]",0.00015930830490737546,7,0.25736644703189365,"[0.04813504731447353, -0.02645993599227339, 0.0024388628578664246]",M03,R04,0.49893650299165754,f870be173a13a470399be7bb37ce8c73e4c5e429c6507b6e9f98b8ea8a15ccd7,saddle
0.5469025893241437,0.24583897912413072,0.30106361020001293,5.018888716924721,0.001641949638724327,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R05_M03,0.016547005623579025,51,"[-0.040429627285854156, 0.042094067645829146, -0.00029959926479549743]",4.888581987827588e-05,7,0.2631235384898368,"[-0.04042109979254878, 0.042102595139134516, -0.00025222430198786186]",M03,R05,0.49103748238603245,1c9965e468dc303b41c4060a1417c57d07957c94282a15934905db785585468b,saddle
0.5798486154041345,0.25931939252938885,0.32052922287474556,5.065885034918739,0.0016142688691616058,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R06_M03,0.0160303870216012,4,"[-0.00042386743302414223, -0.11788356665848869, -0.02093963795156516]",4.8237820122497534e-05,7,0.277095783169024,"[-0.0004210997925487823, -0.11789740486086549, -0.02089351061030915]",M03,R06,0.46358482430158715,7dcfe1917390eaca3ba78c711a7cc95f42a663fa824913d04950cbb41c8ec990,saddle
0.5193036727850582,0.2634557873190057,0.2558478854660525,4.863569337610368,0.0015809927135705948,False,57475ad9c3ddb03cf9ac834a3566f3114373fb9f11e1159a378891ea7f9db1b4,upstream_first,False,R07_M03,0.01606525108218193,25,"[-0.11783777810681831, -0.022179348778797462, 0.019620572505317648]",0.0004448077075877676,7,0.22747957384089476,"[-0.1177101741010666, -0.022204869579947804, 0.02004591919115668]",M03,R07,0.5090646388400996,81982ae216925d608bdd5016d09b0eec0d1a68799453df0ea146987821a42c01,saddle
