layout_a,layout_b,ordered_path_distance_m,root_separation_m,same_remesh,same_root,surface_id,tangent_disagreement_rad,tree_edge_jaccard
R04_M00,R07_M02,0.17573596200117017,0.17068208344456984,False,False,saddle,1.6646284527023567,
R04_M00,R00_M03,0.1414590324881261,0.17598382343965102,False,False,saddle,1.5849137709117664,
R04_M00,R01_M03,0.06911832662045471,0.17685875809446694,False,False,saddle,1.46865140586676,
R04_M00,R02_M03,0.16158972230079033,0.305444095053699,False,False,saddle,1.6369787311464399,
R04_M00,R03_M03,0.08750989811640789,0.17628006052007963,False,False,saddle,1.5130128048052087,
R04_M00,R04_M03,0.04592730382446217,0.0,False,True,saddle,1.2471433514600314,
R04_M00,R05_M03,0.1441817686812492,0.15284522245337578,False,False,saddle,1.524090600264622,
R04_M00,R06_M03,0.13230336005402552,0.11286919897997438,False,False,saddle,1.4969651252180751,
R04_M00,R07_M03,0.17055808217570523,0.17068208344456984,False,False,saddle,1.5878023437527664,
R05_M00,R06_M00,0.14820028639493704,0.20265229359919146,True,False,saddle,1.4752442317484498,0.21367521367521367
R05_M00,R07_M00,0.1597445966983459,0.10694380958639621,True,False,saddle,1.5947453896428765,0.5604395604395604
R05_M00,R00_M01,0.15445791823582639,0.17415469627179855,False,False,saddle,1.5967631616263736,
R05_M00,R01_M01,0.10986482357873248,0.19344491910068237,False,False,saddle,1.7025404218875912,
R05_M00,R02_M01,0.14460492069455194,0.15264625982165378,False,False,saddle,1.5870984361708702,
R05_M00,R03_M01,0.1181221007019906,0.3252271122867038,False,False,saddle,1.7015532345365794,
R05_M00,R04_M01,0.09941471639100327,0.15284522245337578,False,False,saddle,1.4199472961206725,
R05_M00,R05_M01,0.11371888324186563,0.0,False,True,saddle,1.6243812627654681,
R05_M00,R06_M01,0.08123482681014571,0.20265229359919146,False,False,saddle,1.481469049982661,
R05_M00,R07_M01,0.15962520644476974,0.10694380958639621,False,False,saddle,1.6275375384406254,
R05_M00,R00_M02,0.15685691824664852,0.17415469627179855,False,False,saddle,1.5492650518911353,
R05_M00,R01_M02,0.0987618808894429,0.19344491910068237,False,False,saddle,1.6193813042795067,
R05_M00,R02_M02,0.15819685239923376,0.15264625982165378,False,False,saddle,1.7029813667400642,
R05_M00,R03_M02,0.09867598909439787,0.3252271122867038,False,False,saddle,1.4542569735374453,
R05_M00,R04_M02,0.08661736399513353,0.15284522245337578,False,False,saddle,1.5554993221644493,
R05_M00,R05_M02,0.1144051874058819,0.0,False,True,saddle,1.574900273966711,
R05_M00,R06_M02,0.14410209366978743,0.20265229359919146,False,False,saddle,1.5178718691145614,
R05_M00,R07_M02,0.16178054899492533,0.10694380958639621,False,False,saddle,1.601149320331328,
R05_M00,R00_M03,0.1533149553165197,0.17415469627179855,False,False,saddle,1.4893798321143776,
R05_M00,R01_M03,0.09749608013364607,0.19344491910068237,False,False,saddle,1.44934150428418,
R05_M00,R02_M03,0.1424104795691213,0.15264625982165378,False,False,saddle,1.5640299191603777,
R05_M00,R03_M03,0.0997074827739858,0.3252271122867038,False,False,saddle,1.4321622323059453,
R05_M00,R04_M03,0.09321527736014383,0.15284522245337578,False,False,saddle,1.5218885588301307,
R05_M00,R05_M03,0.11487438404559647,0.0,False,True,saddle,1.4604224663694394,
R05_M00,R06_M03,0.1439346715353845,0.20265229359919146,False,False,saddle,1.4937510528315232,
R05_M00,R07_M03,0.15942576834194763,0.10694380958639621,False,False,saddle,1.4677176400086915,
R06_M00,R07_M00,0.11950859984235646,0.22048915459038554,True,False,saddle,1.5472098577617885,0.23478260869565218
R06_M00,R00_M01,0.12461307971732398,0.1145700316369551,False,False,saddle,1.5959937055948563,
R06_M00,R01_M01,0.1387755212864938,0.2879103679884758,False,False,saddle,1.6167041277998613,
R06_M00,R02_M01,0.15159025848841426,0.35525116619951475,False,False,saddle,1.646214244275318,
R06_M00,R03_M01,0.101955144797146,0.12467479149085656,False,False,saddle,1.525713876281102,
R06_M00,R04_M01,0.10851064642518747,0.1128691989799744,False,False,saddle,1.489478438313397,
R06_M00,R05_M01,0.16898751062783623,0.20265229359919146,False,False,saddle,1.6415217576986658,
R06_M00,R06_M01,0.15820387110212716,0.0,False,True,saddle,1.5522583966475474,
R06_M00,R07_M01,0.11878521013615896,0.22048915459038554,False,False,saddle,1.5959569526141872,
R06_M00,R00_M02,0.0855753746539844,0.1145700316369551,False,False,saddle,1.591406053322881,
R06_M00,R01_M02,0.16023713779819893,0.2879103679884758,False,False,saddle,1.6696830390048831,
R06_M00,R02_M02,0.14512023661767975,0.35525116619951475,False,False,saddle,1.6034890960697503,
R06_M00,R03_M02,0.10829334471967086,0.12467479149085656,False,False,saddle,1.4529372550519044,
R06_M00,R04_M02,0.1357535405931569,0.1128691989799744,False,False,saddle,1.65239660574138,
R06_M00,R05_M02,0.1706628247821506,0.20265229359919146,False,False,saddle,1.6282406120977062,
R06_M00,R06_M02,0.04452268567728344,0.0,False,True,saddle,1.3324821945499132,
R06_M00,R07_M02,0.12318243619891917,0.22048915459038554,False,False,saddle,1.5532421636068063,
R06_M00,R00_M03,0.07815301708744754,0.1145700316369551,False,False,saddle,1.5246658931839263,
R06_M00,R01_M03,0.15412418020280058,0.2879103679884758,False,False,saddle,1.6809686977528961,
R06_M00,R02_M03,0.15065107734269545,0.35525116619951475,False,False,saddle,1.541119533435945,
R06_M00,R03_M03,0.10522544440091779,0.12467479149085656,False,False,saddle,1.5240994103933148,
R06_M00,R04_M03,0.12801972991442,0.1128691989799744,False,False,saddle,1.5426728729295964,
R06_M00,R05_M03,0.16855307988858936,0.20265229359919146,False,False,saddle,1.572901652502849,
R06_M00,R06_M03,0.052991742205195966,0.0,False,True,saddle,1.6013401138609087,
R06_M00,R07_M03,0.1221104771434044,0.22048915459038554,False,False,saddle,1.5553612320835237,
R07_M00,R00_M01,0.10008819281726088,0.11041718929043623,False,False,saddle,1.5788382004067825,
R07_M00,R01_M01,0.16432570004878405,0.29580897516811117,False,False,saddle,1.7027134390880005,
R07_M00,R02_M01,0.09006520968965066,0.1357386932093949,False,False,saddle,1.447276602320382,
R07_M00,R03_M01,0.15030020511079453,0.34306397327789784,False,False,saddle,1.419908257245231,
R07_M00,R04_M01,0.16471018500108134,0.1706820834445698,False,False,saddle,1.687935825922984,
R07_M00,R05_M01,0.12339612253401391,0.1069438095863962,False,False,saddle,1.561917788382722,
R07_M00,R06_M01,0.14594333112879282,0.22048915459038554,False,False,saddle,1.6062323882903635,
R07_M00,R07_M01,0.0493930735173365,0.0,False,True,saddle,1.3059307756257303,
R07_M00,R00_M02,0.10099022719385418,0.11041718929043623,False,False,saddle,1.5944074292094532,
R07_M00,R01_M02,0.1544614504827993,0.29580897516811117,False,False,saddle,1.4817116343566938,
R07_M00,R02_M02,0.09372579621385144,0.1357386932093949,False,False,saddle,1.539463628205951,
R07_M00,R03_M02,0.15682365566062118,0.34306397327789784,False,False,saddle,1.5427082736265199,
R07_M00,R04_M02,0.17108135755826026,0.1706820834445698,False,False,saddle,1.7369012375855788,
R07_M00,R05_M02,0.12598881039022097,0.1069438095863962,False,False,saddle,1.487011663298165,
R07_M00,R06_M02,0.12320654707034014,0.22048915459038554,False,False,saddle,1.5096934811872522,
R07_M00,R07_M02,0.03425656082860669,0.0,False,True,saddle,1.0258106735857007,
R07_M00,R00_M03,0.09899133623574334,0.11041718929043623,False,False,saddle,1.5715554007945782,
R07_M00,R01_M03,0.16740597458393786,0.29580897516811117,False,False,saddle,1.6341621018190988,
R07_M00,R02_M03,0.08943164375853868,0.1357386932093949,False,False,saddle,1.4602765997602238,
R07_M00,R03_M03,0.1508120250837811,0.34306397327789784,False,False,saddle,1.506785137244332,
R07_M00,R04_M03,0.16851272918521013,0.1706820834445698,False,False,saddle,1.509766294434034,
R07_M00,R05_M03,0.12276223416259943,0.1069438095863962,False,False,saddle,1.5102159554710306,
R07_M00,R06_M03,0.12179940101955979,0.22048915459038554,False,False,saddle,1.584281180760378,
R07_M00,R07_M03,0.06637515377446099,0.0,False,True,saddle,1.4252327452753577,
R00_M01,R01_M01,0.13590401082814996,0.3158952374498296,True,False,saddle,1.6889894983770564,0.0070921985815602835
R00_M01,R02_M01,0.10869765624134438,0.24517920089956544,True,False,saddle,1.701801676129154,0.19327731092436976
R00_M01,R03_M01,0.13646534105571767,0.2371448503244675,True,False,saddle,1.3802670169342441,0.17355371900826447
R00_M01,R04_M01,0.14873447562216968,0.17598382343965102,True,False,saddle,1.605718021910256,0.18333333333333332
R00_M01,R05_M01,0.11405299912299963,0.17415469627179858,True,False,saddle,1.4606632689509216,0.17355371900826447
R00_M01,R06_M01,0.12633635596246956,0.1145700316369551,True,False,saddle,1.2126861484780813,0.6136363636363636
R00_M01,R07_M01,0.09499089032863559,0.11041718929043623,True,False,saddle,1.5139590019788707,0.6511627906976745
R00_M01,R00_M02,0.08834337703194535,0.0,False,True,saddle,1.2477792031797554,
R00_M01,R01_M02,0.14013420605590243,0.3158952374498296,False,False,saddle,1.5838184602521015,
R00_M01,R02_M02,0.10277003760623493,0.24517920089956544,False,False,saddle,1.6538211860273966,
R00_M01,R03_M02,0.1426722494085243,0.2371448503244675,False,False,saddle,1.4348115912263362,
R00_M01,R04_M02,0.15755146936546702,0.17598382343965102,False,False,saddle,1.5691093351080208,
R00_M01,R05_M02,0.11665060392218779,0.17415469627179858,False,False,saddle,1.4715069174275912,
R00_M01,R06_M02,0.1346145703062321,0.1145700316369551,False,False,saddle,1.7369498906045553,
R00_M01,R07_M02,0.09910876691796172,0.11041718929043623,False,False,saddle,1.5647320994494527,
R00_M01,R00_M03,0.09431299442621419,0.0,False,True,saddle,1.310676412795812,
R00_M01,R01_M03,0.14174122791854032,0.3158952374498296,False,False,saddle,1.6139649638687927,
R00_M01,R02_M03,0.11216891485790834,0.24517920089956544,False,False,saddle,1.61548944012048,
R00_M01,R03_M03,0.13068959568129038,0.2371448503244675,False,False,saddle,1.3313036528206108,
R00_M01,R04_M03,0.1562606350830251,0.17598382343965102,False,False,saddle,1.5961745469187911,
R00_M01,R05_M03,0.11387164538546479,0.17415469627179858,False,False,saddle,1.454945643665062,
R00_M01,R06_M03,0.13088466219337058,0.1145700316369551,False,False,saddle,1.6626543568933607,
R00_M01,R07_M03,0.0918677844375253,0.11041718929043623,False,False,saddle,1.5624328852620097,
R01_M01,R02_M01,0.14089133833473766,0.2425279398636689,True,False,saddle,1.4554948318264866,0.11811023622047244
R01_M01,R03_M01,0.11064322743725492,0.24553931105559418,True,False,saddle,1.7757391970864607,0.5604395604395604
R01_M01,R04_M01,0.09202139011816972,0.17685875809446694,True,False,saddle,1.6158484057587095,0.4791666666666667
R01_M01,R05_M01,0.12884491615056545,0.19344491910068237,True,False,saddle,1.5769842631561162,0.24561403508771928
R01_M01,R06_M01,0.12006571937104565,0.28791036798847575,True,False,saddle,1.5822956019482926,0.14516129032258066
R01_M01,R07_M01,0.15890044099858672,0.29580897516811105,True,False,saddle,1.5411316203511067,0.02158273381294964
R01_M01,R00_M02,0.14133505958491022,0.31589523744982956,False,False,saddle,1.707705458192385,
R01_M01,R01_M02,0.07332004193065911,0.0,False,True,saddle,1.3188681823957553,
R01_M01,R02_M02,0.1410030663823531,0.2425279398636689,False,False,saddle,1.3488373536795912,
R01_M01,R03_M02,0.1136988530387746,0.24553931105559418,False,False,saddle,1.813354493535401,
R01_M01,R04_M02,0.08032258238626093,0.17685875809446694,False,False,saddle,1.5898285451458485,
R01_M01,R05_M02,0.13014348362541972,0.19344491910068237,False,False,saddle,1.5698069514049304,
R01_M01,R06_M02,0.13404273141598344,0.28791036798847575,False,False,saddle,1.5662408964042265,
R01_M01,R07_M02,0.1634025526373218,0.29580897516811105,False,False,saddle,1.5924608673748886,
R01_M01,R00_M03,0.14349868445087768,0.31589523744982956,False,False,saddle,1.7555331787170871,
R01_M01,R01_M03,0.08788799533183245,0.0,False,True,saddle,1.6674225998668002,
R01_M01,R02_M03,0.15135178369729446,0.2425279398636689,False,False,saddle,1.630920354804046,
R01_M01,R03_M03,0.1085420019062644,0.24553931105559418,False,False,saddle,1.8284099672505876,
R01_M01,R04_M03,0.08972227786458774,0.17685875809446694,False,False,saddle,1.6462883363161989,
R01_M01,R05_M03,0.1295918641914185,0.19344491910068237,False,False,saddle,1.5671096249157042,
R01_M01,R06_M03,0.13417104257327517,0.28791036798847575,False,False,saddle,1.6465041236890994,
R01_M01,R07_M03,0.16633752780053138,0.29580897516811105,False,False,saddle,1.7400083493280682,
R02_M01,R03_M01,0.16929434768880985,0.4778259848870271,True,False,saddle,1.7313700384959223,0.16393442622950818
