J_q,admitted,anisotropy_level,expanded_states,failure_reason,formulation,generated_candidates,selected_update,solve_time,solver_solved,strict_pass,surface_candidate_id,surface_id,window_id
,,P_mid,0,surface_length,F3,0,False,,False,,3,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,4,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,4,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F2,0,False,,False,,5,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F3,0,False,,False,,5,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F2,0,False,,False,,6,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F3,0,False,,False,,6,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F2,0,False,,False,,7,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F3,0,False,,False,,7,hemisphere,hemisphere_P_mid_W06
0.5393195252707066,True,P_mid,0,,F2,26,False,,True,True,8,hemisphere,hemisphere_P_mid_W06
0.5394192792867716,True,P_mid,25,,F3,73,False,0.0575728602707386,True,True,8,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F2,0,False,,False,,9,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F3,0,False,,False,,9,hemisphere,hemisphere_P_mid_W06
0.5409523704049478,True,P_mid,0,,F2,26,False,,True,True,10,hemisphere,hemisphere_P_mid_W06
0.5408248827111128,True,P_mid,25,,F3,73,False,0.19643608666956425,True,True,10,hemisphere,hemisphere_P_mid_W06
0.5269602522883771,True,P_mid,0,,F2,26,True,,True,True,11,hemisphere,hemisphere_P_mid_W06
0.5268415244813653,True,P_mid,25,,F3,73,True,0.06238993164151907,True,True,11,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,12,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,12,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F2,0,False,,False,,13,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F3,0,False,,False,,13,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F2,0,False,,False,,14,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F3,0,False,,False,,14,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,15,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,15,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,16,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,16,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F2,0,False,,False,,17,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F3,0,False,,False,,17,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,18,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,18,hemisphere,hemisphere_P_mid_W06
0.5341905213231662,True,P_mid,0,,F2,26,False,,True,True,19,hemisphere,hemisphere_P_mid_W06
0.5340374061452645,True,P_mid,25,,F3,73,False,0.1372047085314989,True,True,19,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,20,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,20,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F2,0,False,,False,,21,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F3,0,False,,False,,21,hemisphere,hemisphere_P_mid_W06
0.5406738986779697,True,P_mid,0,,F2,26,False,,True,True,22,hemisphere,hemisphere_P_mid_W06
0.5403837774303561,True,P_mid,25,,F3,73,False,0.02865784615278244,True,True,22,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F2,0,False,,False,,23,hemisphere,hemisphere_P_mid_W06
,,P_mid,0,surface_length,F3,0,False,,False,,23,hemisphere,hemisphere_P_mid_W06
0.6298206676492579,True,P_mid,26,,F1,101,False,0.17226344253867865,True,True,fixed_surface,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,0,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,0,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,1,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,1,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,2,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,2,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,3,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,3,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,4,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,4,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,5,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,5,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,6,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,6,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,7,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,7,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,8,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,8,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,9,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,9,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,10,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,10,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,11,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,11,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,12,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,12,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,13,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,13,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,14,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,14,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,15,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,15,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,16,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,16,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,17,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,17,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,18,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,18,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,19,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,19,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,20,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,20,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,21,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,21,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,22,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,22,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,23,hemisphere,hemisphere_P_mid_W07
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,23,hemisphere,hemisphere_P_mid_W07
0.458285246444086,True,P_mid,26,,F1,101,False,0.13978707510977983,True,True,fixed_surface,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,0,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,0,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,1,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,1,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_length,F2,0,False,,False,,2,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_length,F3,0,False,,False,,2,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,3,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,3,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,4,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,4,hemisphere,hemisphere_P_mid_W08
0.4625957926937652,True,P_mid,0,,F2,27,False,,True,True,5,hemisphere,hemisphere_P_mid_W08
0.46278484281758747,True,P_mid,26,,F3,76,False,0.059606402181088924,True,True,5,hemisphere,hemisphere_P_mid_W08
0.4548169760353724,True,P_mid,0,,F2,27,True,,True,True,6,hemisphere,hemisphere_P_mid_W08
0.45486147024037477,True,P_mid,26,,F3,76,True,0.028308631852269173,True,True,6,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,7,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,7,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,8,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,8,hemisphere,hemisphere_P_mid_W08
0.46531847954580796,True,P_mid,0,,F2,27,False,,True,True,9,hemisphere,hemisphere_P_mid_W08
0.4653710366510033,True,P_mid,26,,F3,76,False,0.056374615989625454,True,True,9,hemisphere,hemisphere_P_mid_W08
0.46492414094969775,True,P_mid,0,,F2,27,False,,True,True,10,hemisphere,hemisphere_P_mid_W08
0.4651177457594077,True,P_mid,26,,F3,76,False,0.02745288796722889,True,True,10,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,11,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,11,hemisphere,hemisphere_P_mid_W08
0.4621067787517888,True,P_mid,0,,F2,27,False,,True,True,12,hemisphere,hemisphere_P_mid_W08
0.4619923577009315,True,P_mid,26,,F3,76,False,0.10922538582235575,True,True,12,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_length,F2,0,False,,False,,13,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_length,F3,0,False,,False,,13,hemisphere,hemisphere_P_mid_W08
0.45815308844715696,True,P_mid,0,,F2,27,False,,True,True,14,hemisphere,hemisphere_P_mid_W08
0.4581318704408247,True,P_mid,26,,F3,76,False,0.25363424699753523,True,True,14,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,15,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,15,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,16,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,16,hemisphere,hemisphere_P_mid_W08
0.4587570756672903,True,P_mid,0,,F2,27,False,,True,True,17,hemisphere,hemisphere_P_mid_W08
0.4588150416936711,True,P_mid,26,,F3,76,False,0.1666651088744402,True,True,17,hemisphere,hemisphere_P_mid_W08
0.4681553852630845,True,P_mid,0,,F2,27,False,,True,True,18,hemisphere,hemisphere_P_mid_W08
0.4681119928769122,True,P_mid,26,,F3,76,False,0.04038856830447912,True,True,18,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,19,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,19,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,20,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,20,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_length,F2,0,False,,False,,21,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_length,F3,0,False,,False,,21,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_length,F2,0,False,,False,,22,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_length,F3,0,False,,False,,22,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,23,hemisphere,hemisphere_P_mid_W08
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,23,hemisphere,hemisphere_P_mid_W08
0.3992475457729036,True,P_mid,26,,F1,101,False,0.1810833215713501,True,True,fixed_surface,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_length,F2,0,False,,False,,0,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_length,F3,0,False,,False,,0,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,1,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,1,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,2,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,2,hemisphere,hemisphere_P_mid_W09
0.39712954106790016,True,P_mid,0,,F2,27,True,,True,True,3,hemisphere,hemisphere_P_mid_W09
0.39714289426818455,True,P_mid,26,,F3,76,True,0.16610325686633587,True,True,3,hemisphere,hemisphere_P_mid_W09
0.41588405641274967,True,P_mid,0,,F2,27,False,,True,True,4,hemisphere,hemisphere_P_mid_W09
0.41608521861837133,True,P_mid,26,,F3,76,False,0.16962391696870327,True,True,4,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,5,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,5,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,6,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,6,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_length,F2,0,False,,False,,7,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_length,F3,0,False,,False,,7,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_length,F2,0,False,,False,,8,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_length,F3,0,False,,False,,8,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,9,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,9,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,10,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,10,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,11,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,11,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,12,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,12,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,13,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,13,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_length,F2,0,False,,False,,14,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_length,F3,0,False,,False,,14,hemisphere,hemisphere_P_mid_W09
0.3910014962346092,True,P_mid,0,,F2,27,True,,True,True,15,hemisphere,hemisphere_P_mid_W09
0.3909539328338936,True,P_mid,26,,F3,76,True,0.16305832657963037,True,True,15,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,16,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,16,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,17,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,17,hemisphere,hemisphere_P_mid_W09
0.40743615439148,True,P_mid,0,,F2,27,False,,True,True,18,hemisphere,hemisphere_P_mid_W09
0.4074510554967972,True,P_mid,26,,F3,76,False,0.04055263940244913,True,True,18,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_length,F2,0,False,,False,,19,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_length,F3,0,False,,False,,19,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,20,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,20,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,21,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,21,hemisphere,hemisphere_P_mid_W09
0.4004145304351757,True,P_mid,0,,F2,27,False,,True,True,22,hemisphere,hemisphere_P_mid_W09
0.40082549474656426,True,P_mid,26,,F3,76,False,0.16330672055482864,True,True,22,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F2,0,False,,False,,23,hemisphere,hemisphere_P_mid_W09
,,P_mid,0,surface_topology_or_turn,F3,0,False,,False,,23,hemisphere,hemisphere_P_mid_W09
0.16613037814745343,True,P_high,26,,F1,101,False,0.06650831550359726,True,True,fixed_surface,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,0,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,0,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,1,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,1,saddle,saddle_P_high_W00
0.17341402564487166,True,P_high,0,,F2,27,False,,True,True,2,saddle,saddle_P_high_W00
0.1734200869867069,True,P_high,26,,F3,76,False,0.2292177714407444,True,True,2,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,3,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,3,saddle,saddle_P_high_W00
0.17189843452864453,True,P_high,0,,F2,27,False,,True,True,4,saddle,saddle_P_high_W00
0.17187982553623396,True,P_high,26,,F3,76,False,0.10551817622035742,True,True,4,saddle,saddle_P_high_W00
0.17062435504535908,True,P_high,0,,F2,27,False,,True,True,5,saddle,saddle_P_high_W00
0.17064615082031206,True,P_high,26,,F3,76,False,0.07848797552287579,True,True,5,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,6,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,6,saddle,saddle_P_high_W00
0.16508569009520496,True,P_high,0,,F2,27,True,,True,True,7,saddle,saddle_P_high_W00
0.16509467915067366,True,P_high,26,,F3,76,True,0.09750931523740292,True,True,7,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,8,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,8,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,9,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,9,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,10,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,10,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,11,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,11,saddle,saddle_P_high_W00
0.15601325991865442,True,P_high,0,,F2,27,True,,True,True,12,saddle,saddle_P_high_W00
0.15599337428615476,True,P_high,26,,F3,76,True,0.1408061385154724,True,True,12,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,13,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,13,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,14,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,14,saddle,saddle_P_high_W00
0.16382557751101895,True,P_high,0,,F2,27,False,,True,True,15,saddle,saddle_P_high_W00
0.16384031984956546,True,P_high,26,,F3,76,False,0.060827416367828846,True,True,15,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,16,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,16,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,17,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,17,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,18,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,18,saddle,saddle_P_high_W00
0.17387675563598662,True,P_high,0,,F2,27,False,,True,True,19,saddle,saddle_P_high_W00
0.1738954486184696,True,P_high,26,,F3,76,False,0.24013089668005705,True,True,19,saddle,saddle_P_high_W00
0.1714750398304384,True,P_high,0,,F2,27,False,,True,True,20,saddle,saddle_P_high_W00
0.17148670043312436,True,P_high,26,,F3,76,False,0.028260186314582825,True,True,20,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,21,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,21,saddle,saddle_P_high_W00
0.16034627577506427,True,P_high,0,,F2,27,False,,True,True,22,saddle,saddle_P_high_W00
0.16032913077344033,True,P_high,26,,F3,76,False,0.07694098819047213,True,True,22,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F2,0,False,,False,,23,saddle,saddle_P_high_W00
,,P_high,0,surface_length,F3,0,False,,False,,23,saddle,saddle_P_high_W00
0.147650457284491,True,P_high,24,,F1,93,False,0.14178137946873903,True,True,fixed_surface,saddle,saddle_P_high_W01
0.14870405090964786,True,P_high,0,,F2,25,False,,True,True,0,saddle,saddle_P_high_W01
0.14866769576850608,True,P_high,24,,F3,70,False,0.13822906278073788,True,True,0,saddle,saddle_P_high_W01
0.14917932623796848,True,P_high,0,,F2,25,False,,True,True,1,saddle,saddle_P_high_W01
0.14923278407786106,True,P_high,24,,F3,70,False,0.13405532389879227,True,True,1,saddle,saddle_P_high_W01
,,P_high,0,surface_length,F2,0,False,,False,,2,saddle,saddle_P_high_W01
,,P_high,0,surface_length,F3,0,False,,False,,2,saddle,saddle_P_high_W01
0.14829475916385493,True,P_high,0,,F2,25,False,,True,True,3,saddle,saddle_P_high_W01
0.14831435984847693,True,P_high,24,,F3,70,False,0.02522115968167782,True,True,3,saddle,saddle_P_high_W01
,,P_high,0,surface_length,F2,0,False,,False,,4,saddle,saddle_P_high_W01
,,P_high,0,surface_length,F3,0,False,,False,,4,saddle,saddle_P_high_W01
0.14958581509440103,True,P_high,0,,F2,25,False,,True,True,5,saddle,saddle_P_high_W01
0.14956013940095847,True,P_high,24,,F3,70,False,0.11967647634446621,True,True,5,saddle,saddle_P_high_W01
0.1486311875668227,True,P_high,0,,F2,25,False,,True,True,6,saddle,saddle_P_high_W01
0.14865781619700952,True,P_high,24,,F3,70,False,0.0708101224154234,True,True,6,saddle,saddle_P_high_W01
0.14779296980101417,True,P_high,0,,F2,25,False,,True,True,7,saddle,saddle_P_high_W01
0.14778804947751603,True,P_high,24,,F3,70,False,0.035040317103266716,True,True,7,saddle,saddle_P_high_W01
,,P_high,0,surface_length,F2,0,False,,False,,8,saddle,saddle_P_high_W01
,,P_high,0,surface_length,F3,0,False,,False,,8,saddle,saddle_P_high_W01
0.1478671711920113,True,P_high,0,,F2,25,False,,True,True,9,saddle,saddle_P_high_W01
0.14787720198185525,True,P_high,24,,F3,70,False,0.02527651935815811,True,True,9,saddle,saddle_P_high_W01
0.1495883205640127,True,P_high,0,,F2,25,False,,True,True,10,saddle,saddle_P_high_W01
0.14959801491319483,True,P_high,24,,F3,70,False,0.025005788542330265,True,True,10,saddle,saddle_P_high_W01
,,P_high,0,surface_length,F2,0,False,,False,,11,saddle,saddle_P_high_W01
,,P_high,0,surface_length,F3,0,False,,False,,11,saddle,saddle_P_high_W01
0.1501897291379784,True,P_high,0,,F2,25,False,,True,True,12,saddle,saddle_P_high_W01
0.15023117245985457,True,P_high,24,,F3,70,False,0.02479515876621008,True,True,12,saddle,saddle_P_high_W01
0.149248317172529,True,P_high,0,,F2,25,False,,True,True,13,saddle,saddle_P_high_W01
0.14926447046993488,True,P_high,24,,F3,70,False,0.0845203185454011,True,True,13,saddle,saddle_P_high_W01
0.14736885528077692,True,P_high,0,,F2,25,True,,True,True,14,saddle,saddle_P_high_W01
0.14732745913833845,True,P_high,24,,F3,70,True,0.024888375774025917,True,True,14,saddle,saddle_P_high_W01
0.14865741563100165,True,P_high,0,,F2,25,False,,True,True,15,saddle,saddle_P_high_W01
0.1486567587533627,True,P_high,24,,F3,70,False,0.11869178339838982,True,True,15,saddle,saddle_P_high_W01
0.15073065817634407,True,P_high,0,,F2,25,False,,True,True,16,saddle,saddle_P_high_W01
0.15068757458009774,True,P_high,24,,F3,70,False,0.05115951877087355,True,True,16,saddle,saddle_P_high_W01
,,P_high,0,surface_length,F2,0,False,,False,,17,saddle,saddle_P_high_W01
