scene_id,port_id,seed_id,outcome,selected,q0,q1,q2,q3,q4,q5,position_error_m,axis_error_deg,sigma5,joint_margin,collision_free
T27,150,4,selected,True,4.953667373931677,-0.5473073320715198,1.1251456923442287,2.7235703738036587,1.9278781151448339,-2.0517923496343233e-16,2.4181158858776935e-06,4.7536104815230715e-06,1.0825621562334418,0.10579996992517521,True
T27,150,5,selected,True,-4.0965875270140515,-3.254595357649092,0.8131375458465031,-3.9913967697357635,1.5838692725706638,6.85146969702984e-17,3.140212116481328e-05,1.9090959104164224e-06,1.1039137503532854,0.17400416611513805,True
T27,150,6,selected,True,2.1865975960720916,-2.596706599999101,-1.1205234473633194,-5.8572171838788805,-1.58386910235108,-9.830014523834854e-13,2.7237308015136297e-08,2.4148365394514667e-06,1.1196507204986632,0.03389781433643737,True
T27,151,3,ik_not_found,False,,,,,,,,,,,
T27,151,7,ik_not_found,False,,,,,,,,,,,
T27,151,0,selected,True,-1.5716504153136948,-0.7009036444279122,0.8866083058343132,-0.02308319440559679,-1.4413286894568134,1.6087237823597735e-16,7.388000356059397e-08,1.1612577070626602e-05,0.814825939964534,0.3588877437793549,True
T27,151,1,q6_only_or_effective_near_duplicate,False,-1.571650389344937,-0.7009039962978602,0.8866089451603345,-0.023083556469682666,-1.441328690758207,1.5024407657535647e-16,1.1034631199025137e-07,7.040397847728103e-06,0.8148261923283414,0.3588876420244574,True
T27,151,2,q6_only_or_effective_near_duplicate,False,-1.5716677023732142,-0.7008816435590716,0.8865782305964103,-0.023050896865044933,-1.4412156853619074,3.9980501889106664e-17,8.777893593576666e-06,0.007586957996656198,0.8147990331022983,0.3588925305433057,True
T27,151,4,selected,True,4.711538394542899,-0.5723410546929213,1.1863036186487086,2.6902516843438002,1.4413253642370856,-3.5078224959884272e-16,1.0449941138708913e-05,1.4688877218970437e-05,1.0990298565005283,0.1250679675019458,True
T27,151,5,selected,True,-4.331704952711927,-3.284920098044295,0.8754342429487513,-4.058238916792607,2.076225892665999,9.637053199966226e-17,3.0898710230236596e-05,3.4680449455070655e-05,1.0463797910496215,0.1552941298359649,True
T27,151,6,selected,True,1.9514796177609006,-2.5642490486383323,-1.1956949715776752,-5.84937265292605,-2.076224983025096,-2.039493504975109e-13,1.2875976723906937e-06,1.9090959104164224e-06,1.0262020566926855,0.03452206180888612,True
T27,152,3,ik_not_found,False,,,,,,,,,,,
T27,152,5,inadmissible,False,,,,,,,6.295645017812601e-06,0.00276138656900401,0.6482273946275301,0.14033655985684212,False
T27,152,7,ik_not_found,False,,,,,,,,,,,
T27,152,0,selected,True,-1.8163810995566723,-0.9759232611611867,1.3029501484437636,-0.2495427141815882,-0.961777673242012,3.1810898076885075e-16,2.645957358064266e-05,0.012815307494144015,0.7524418351226801,0.2926229271934166,True
T27,152,1,q6_only_or_effective_near_duplicate,False,-1.8164013810271198,-0.9758908597492648,1.302910390790849,-0.24934576511003734,-0.9616953302002876,5.586382492756022e-16,3.90486837489488e-05,0.023518828088834882,0.7524426638726857,0.2926292550070271,True
T27,152,2,q6_only_or_effective_near_duplicate,False,-1.8163539575526189,-0.9759706183611656,1.3030355940920741,-0.2498169791687769,-0.9618606936209635,4.62045505680075e-16,4.666042272507506e-08,1.5719639939656377e-05,0.7524331520013944,0.29260932769503833,True
T27,152,4,selected,True,4.4668155772610065,-0.7633144989290321,1.5131262858863486,2.46889490111186,0.9618348521016371,-9.395271565430652e-16,1.4963440318537832e-05,0.006709459715771222,1.025035787635439,0.14454237598568512,True
T27,152,6,selected,True,1.7635223934904865,-2.3689932237246354,-1.530547348078118,-5.651727510731106,-2.6159430130003387,-1.9146498946968685e-13,1.4890966414462392e-05,1.9090959104164224e-06,0.5931508065996773,0.05025015074101648,True
T27,153,0,selected,True,-2.0221842952651192,-1.4119418790747096,1.8263370005370922,-0.6241044291201681,-0.46605718205348,8.743021341399007e-16,1.878930646750377e-06,0.0013925841199672402,0.42396111223943406,0.2093208657429425,True
T27,153,1,q6_only_or_effective_near_duplicate,False,-2.022182567374366,-1.4119427579467563,1.8263324601918707,-0.6240998119875502,-0.4660477246792052,8.99111042186724e-16,1.533084025469709e-06,0.001529086672023392,0.4239525935294574,0.20932158838264037,True
