B_joint,Delta_conf,Delta_joint,Delta_surface,E_NUC0,E_NUC1,E_NUC2,E_NUC3,E_miss0,E_miss1,E_miss2,E_miss3,E_rep0,E_rep1,E_rep2,E_rep3,F0_replay_error,F3_beats_F1,F3_beats_F2,F3_beats_both,J0,J1,J2,J3,LG0,LG1,LG2,LG3,anisotropy_level,cheap0,cheap1,cheap2,cheap3,kappa0,kappa1,kappa2,kappa3,margin0,margin1,margin2,margin3,optimized1,optimized2,optimized3,placement_id,sigma0,sigma1,sigma2,sigma3,surface0,surface1,surface2,surface3,surface_candidate2,surface_candidate3,surface_id,terminal1,terminal2,terminal3,window_id
-5.410551429125665e-05,0.0,0.002719555258402921,0.0027736607726941776,0.9976325449856752,0.9976325449856752,0.9976325449856752,0.9976325449856752,0.9955910297074412,0.9955910297074412,0.9955910297074412,0.9955910297074412,0.0020415152782340008,0.0020415152782340008,0.0020415152782340008,0.0020415152782340008,0.0,True,False,False,0.24767738664021188,0.24767738664021188,0.24699041358860452,0.247003814300987,0.2518768031961977,0.2518768031961977,0.24890276701241804,0.24890276701241804,P_mid,0.7875469127897463,0.7875469127897463,0.8043817614318236,0.8043817614318236,0.9102280272108453,0.9102280272108453,0.9102280272108441,0.9102280272108441,2.1850468223404502,2.1850468223404502,2.1850468223404502,2.1850468223404502,False,True,True,T27,0.7517985704497259,0.7517985704497259,0.7510606252204821,0.7510606252204821,0.047221554649235505,0.047221554649235505,0.04667339553110376,0.04667339553110376,12,12,hemisphere,0.0,0.0005429019287704895,0.0,hemisphere_P_mid_W00
0.00040030606605381645,0.0,0.015259835834312107,0.01485952976825829,0.9936080951159177,0.9936080951159177,0.9933301862079141,0.9933301862079141,0.992774368391907,0.992774368391907,0.992774368391907,0.992774368391907,0.0008337267240107142,0.0008337267240107142,0.0005558178160071428,0.0005558178160071428,0.0,True,True,True,0.27444265807663637,0.27444265807663637,0.27036456922926666,0.27025470816845465,0.252413177627237,0.252413177627237,0.24381719341924576,0.24381719341924576,P_mid,0.7042123836611506,0.7042123836611506,0.7145945587429109,0.7145945587429109,2.4283705054572216,2.4283705054572216,2.4322889564745447,2.4322889564745447,2.0848787688619206,2.0848787688619206,2.086808002919467,2.086808002919467,False,True,True,T27,0.6663234382700965,0.6663234382700965,0.6676775562363698,0.6676775562363698,0.04669519228676878,0.04669519228676878,0.04655891922097186,0.04655891922097186,15,15,hemisphere,0.0,0.0003584667121152574,0.0,hemisphere_P_mid_W01
-0.0008114196553376409,0.0,0.017804708612991077,0.01861612826832872,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.0,0.0,0.0,0.0,0.0,True,False,False,0.3288975591954704,0.3288975591954704,0.3227747600463473,0.3230416339904711,0.320009135006278,0.320009135006278,0.3234961486621784,0.3234961486621784,P_mid,0.8954467900783288,0.8954467900783288,0.8932312007975659,0.8932312007975659,2.7773182472090583,2.7773182472090583,2.7748214710524484,2.7748214710524484,1.603111048040289,1.603111048040289,1.6031110480403294,1.603111048040289,False,True,True,T27,0.37195656667848076,0.37195656667848076,0.37195656667852084,0.37195656667848076,0.04689527986924526,0.04689527986924526,0.046775903965254544,0.046775903965254544,13,13,hemisphere,0.0,0.0004703835968012937,0.0,hemisphere_P_mid_W02
0.0,0.0,0.0,0.0,0.9976325449856752,0.9976325449856752,0.9976325449856752,0.9976325449856752,0.9955910297074412,0.9955910297074412,0.9955910297074412,0.9955910297074412,0.002041515278234001,0.002041515278234001,0.002041515278234001,0.002041515278234001,0.0,False,False,False,1.154634484423539,1.154634484423539,1.154634484423539,1.154634484423539,0.8455926853651864,0.8455926853651864,0.8455926853651864,0.8455926853651864,P_mid,0.37278800351867347,0.37278800351867347,0.37278800351867347,0.37278800351867347,2.131263054350783,2.131263054350783,2.131263054350783,2.131263054350783,1.392418688058595,1.392418688058595,1.392418688058595,1.392418688058595,False,False,False,T27,0.3172386405219124,0.3172386405219124,0.3172386405219124,0.3172386405219124,0.04722155464923569,0.04722155464923569,0.04722155464923569,0.04722155464923569,baseline,baseline,hemisphere,0.0,0.0,0.0,hemisphere_P_mid_W03
0.0,0.0,0.0,0.0,0.99733418627566,0.99733418627566,0.99733418627566,0.99733418627566,0.99563947852366,0.99563947852366,0.99563947852366,0.99563947852366,0.0016947077520000245,0.0016947077520000245,0.0016947077520000245,0.0016947077520000245,0.0,False,False,False,0.8026627219868667,0.8026627219868667,0.8026627219868667,0.8026627219868667,0.630598978700945,0.630598978700945,0.630598978700945,0.630598978700945,P_mid,0.5256991582469666,0.5256991582469666,0.5256991582469666,0.5256991582469666,1.5979202673345825,1.5979202673345825,1.5979202673345825,1.5979202673345825,1.4098404598239735,1.4098404598239735,1.4098404598239735,1.4098404598239735,False,False,False,T27,0.45977119983830944,0.45977119983830944,0.45977119983830944,0.45977119983830944,0.04852586982151051,0.04852586982151051,0.04852586982151051,0.04852586982151051,baseline,baseline,hemisphere,0.0,0.0,0.0,hemisphere_P_mid_W04
-0.0005939666018955776,0.0,0.00793792583496117,0.008531892436856748,0.9936795512658346,0.9936795512658346,0.9936795512658346,0.9936795512658346,0.9936795512658346,0.9936795512658346,0.9936795512658346,0.9936795512658346,0.0,0.0,0.0,0.0,0.0,True,False,False,0.6001178689960485,0.6001178689960485,0.5949977278883385,0.5953541778597229,0.5457062094260472,0.5457062094260472,0.5417176819462245,0.5417176819462245,P_mid,0.3013140832873297,0.3013140832873297,0.3219604622664408,0.3219604622664408,0.5758914428862304,0.5758914428862304,0.5599351031582362,0.5599351031582362,1.0993084409292782,1.0993084409292782,1.0993084409293048,1.0993084409292782,False,True,True,T27,0.6244154157366328,0.6244154157366328,0.6248384572714163,0.6248384572714163,0.0474678688709805,0.0474678688709805,0.04742372327267518,0.04742372327267518,19,19,hemisphere,0.0,0.0010943760714101636,0.0,hemisphere_P_mid_W05
0.0002232475060587091,0.0,0.009363860169483826,0.009140612663425116,0.9957755399829825,0.9957755399829825,0.996421685070506,0.996421685070506,0.995132645407887,0.995132645407887,0.9949719217641131,0.9949719217641131,0.000642894575095525,0.000642894575095525,0.0014497633063929143,0.0014497633063929143,0.0,True,True,True,0.5318214259490881,0.5318214259490881,0.5269602522883771,0.5268415244813653,0.4943274609296584,0.4943274609296584,0.4909184755479276,0.4909184755479276,P_mid,0.9072869633685167,0.9072869633685167,0.9034587731653653,0.9034587731653653,0.17886662149607577,0.17886662149607577,0.18675952458787176,0.18675952458787176,1.0700958830037943,1.0700958830037943,1.0748706240736419,1.0748706240736419,False,True,True,T27,0.6830788492262143,0.6830788492262143,0.6829347054597577,0.6829347054597577,0.047178380016081614,0.047178380016081614,0.04685841368289272,0.04685841368289272,11,11,hemisphere,0.0,0.00035341480894768296,0.0,hemisphere_P_mid_W06
0.0,0.0,0.0,0.0,0.9968980253568458,0.9968980253568458,0.9968980253568458,0.9968980253568458,0.9955764899673795,0.9955764899673795,0.9955764899673795,0.9955764899673795,0.001321535389466336,0.001321535389466336,0.001321535389466336,0.001321535389466336,0.0,False,False,False,0.6298206676492579,0.6298206676492579,0.6298206676492579,0.6298206676492579,0.6140933635645626,0.6140933635645626,0.6140933635645626,0.6140933635645626,P_mid,0.6971984601761708,0.6971984601761708,0.6971984601761708,0.6971984601761708,1.0177974163298336,1.0177974163298336,1.0177974163298336,1.0177974163298336,0.6324847654131154,0.6324847654131154,0.6324847654131154,0.6324847654131154,False,False,False,T27,0.47741215319063124,0.47741215319063124,0.47741215319063124,0.47741215319063124,0.04953445683711794,0.04953445683711794,0.04953445683711794,0.04953445683711794,baseline,baseline,hemisphere,0.0,0.0,0.0,hemisphere_P_mid_W07
-9.70884516741323e-05,0.0,0.007470840988831579,0.007567929440505711,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.0,0.0,0.0,0.0,0.0,True,False,False,0.458285246444086,0.458285246444086,0.4548169760353724,0.45486147024037477,0.40597081267936586,0.40597081267936586,0.4038995855370338,0.4038995855370338,P_mid,0.8526594340741376,0.8526594340741376,0.8481335409888742,0.8481335409888742,1.040916046764795,1.040916046764795,1.0409160467647949,1.0409160467647949,1.2783003779503583,1.2783003779503583,1.2783003779503805,1.2783003779503583,False,True,True,T27,0.5661041480536562,0.5661041480536562,0.566104148053662,0.5661041480536562,0.04800248872225997,0.04800248872225997,0.0474968903108616,0.0474968903108616,6,6,hemisphere,0.0,0.00030149872357299046,0.0,hemisphere_P_mid_W08
0.00011913260637212442,0.0,0.02077310938243684,0.020653976776064717,0.9930728541052197,0.9930728541052197,0.9935517343624978,0.9935517343624978,0.9930728541052197,0.9930728541052197,0.9933910107187239,0.9933910107187239,0.0,0.0,0.00016072364377388144,0.00016072364377388144,0.0,True,True,True,0.3992475457729036,0.3992475457729036,0.3910014962346092,0.3909539328338936,0.3784666721700223,0.3784666721700223,0.366848854735288,0.366848854735288,P_mid,0.7208460886549996,0.7208460886549996,0.7240174298836916,0.7240174298836916,1.1499680159524623,1.1499680159524623,1.1432039260298494,1.1432039260298494,1.5698958834355534,1.5698958834355534,1.5709461722054219,1.5709461722054219,False,True,True,T27,0.6793872837854112,0.6793872837854112,0.6790804820231541,0.6790804820231541,0.04783016136060841,0.04783016136060841,0.04730270253413445,0.04730270253413445,15,15,hemisphere,0.0,0.00020410127319925309,0.0,hemisphere_P_mid_W09
0.00011969895404686914,0.0,0.06101836385577423,0.06089866490172736,0.9932187441162591,0.9932187441162591,0.9944042575972375,0.9944042575972375,0.9920332306352807,0.9920332306352807,0.9920332306352807,0.9920332306352807,0.00118551348097842,0.00118551348097842,0.00237102696195684,0.00237102696195684,0.0,True,True,True,0.16613037814745343,0.16613037814745343,0.15601325991865442,0.15599337428615476,0.132970396085018,0.132970396085018,0.1291367297746198,0.1291367297746198,P_high,0.9378033137902031,0.9378033137902031,0.9437252474754108,0.9437252474754108,1.9017716374020026,1.9017716374020026,1.8983853185426303,1.8983853185426303,1.1445390724858653,1.1445390724858653,1.1474872852667763,1.1474872852667763,False,True,True,T10,0.971606758235575,0.971606758235575,0.9723832125996852,0.9723832125996852,0.04904004029692826,0.04904004029692826,0.04833289828142069,0.04833289828142069,12,12,saddle,0.0,5.222827183626322e-05,0.0,saddle_P_high_W00
0.00028746521270370056,0.0,0.003348252427065634,0.0030607872143619333,0.9876576300158606,0.9876576300158606,0.9882313425004375,0.9882313425004375,0.9876576300158606,0.9876576300158606,0.9882313425004375,0.9882313425004375,0.0,0.0,0.0,0.0,0.0,True,True,True,0.147650457284491,0.147650457284491,0.14719853065263994,0.14715608628253085,0.13925823858384628,0.13925823858384628,0.13807952498929335,0.13807952498929335,P_high,0.8475719990057141,0.8475719990057141,0.8559681612660949,0.8559681612660949,1.0230467449379124,1.0230467449379124,1.025757121391619,1.025757121391619,1.367597565349377,1.367597565349377,1.367597565349378,1.367597565349377,False,True,True,T10,0.8850530010156977,0.8850530010156977,0.8850530010156977,0.8850530010156977,0.0468101581140737,0.0468101581140737,0.04665206121848783,0.04665206121848783,20,20,saddle,0.0,0.00013859458921761103,0.0,saddle_P_high_W01
0.0,0.0,0.0,0.0,0.9858487976857729,0.9858487976857729,0.9858487976857729,0.9858487976857729,0.9858487976857729,0.9858487976857729,0.9858487976857729,0.9858487976857729,0.0,0.0,0.0,0.0,0.0,False,False,False,0.15816017372941385,0.15816017372941385,0.15816017372941385,0.15816017372941385,0.15144132567078541,0.15144132567078541,0.15144132567078541,0.15144132567078541,P_high,0.7703895041206686,0.7703895041206686,0.7703895041206686,0.7703895041206686,1.1759660068944175,1.1759660068944175,1.1759660068944175,1.1759660068944175,1.4223072892793676,1.4223072892793676,1.4223072892793676,1.4223072892793676,False,False,False,T10,0.8725099218322305,0.8725099218322305,0.8725099218322305,0.8725099218322305,0.04816480038405495,0.04816480038405495,0.04816480038405495,0.04816480038405495,baseline,baseline,saddle,0.0,0.0,0.0,saddle_P_high_W02
2.927907021646019e-06,0.0,0.03237607774960054,0.03237314984257889,0.9921670141597018,0.9921670141597018,0.9944770721794962,0.9944770721794962,0.990422907158716,0.990422907158716,0.990422907158716,0.990422907158716,0.0017441070009858093,0.0017441070009858093,0.004054165020780296,0.004054165020780296,0.0,True,True,True,0.2078711763027938,0.2078711763027938,0.20114173156439033,0.20114112293691364,0.19397272218963774,0.19397272218963774,0.1828570421106927,0.1828570421106927,P_high,0.6917714894465132,0.6917714894465132,0.7247562562290459,0.7247562562290459,1.8409784533618472,1.8409784533618472,1.8409784533619746,1.8409784533619746,1.2256808946758166,1.2256808946758166,1.2259759156587027,1.2259759156587027,False,True,True,T10,0.9838821828505696,0.9838821828505696,0.9850977291529538,0.9850977291529538,0.04745132947362692,0.04745132947362692,0.04733534019938689,0.04733534019938689,2,2,saddle,0.0,1.07674774003641e-05,0.0,saddle_P_high_W03
-2.796886998260981e-05,0.0,0.025886614552495194,0.025914583422477804,0.988524942139395,0.988524942139395,0.988826917346253,0.988826917346253,0.988222966932537,0.988222966932537,0.988524942139395,0.988524942139395,0.0003019752068580255,0.0003019752068580255,0.0003019752068580255,0.0003019752068580255,0.0,True,False,False,0.13390184691117954,0.13390184691117954,0.13043183632897593,0.13043558141232262,0.13223738810205654,0.13223738810205654,0.12828270507447748,0.12828270507447748,P_high,0.7028342748603321,0.7028342748603321,0.6975009000955871,0.6975009000955871,0.6926979450753279,0.6926979450753279,0.69134880630112,0.69134880630112,1.6305947525472728,1.6305947525472728,1.6305947525472728,1.6305947525472728,False,True,True,T10,0.74244364068826,0.74244364068826,0.74244364068826,0.74244364068826,0.04816421901077504,0.04816421901077504,0.04766912708770383,0.04766912708770383,21,21,saddle,0.0,2.9889839821883868e-05,0.0,saddle_P_high_W04
0.0007105895173269314,0.0,0.026467714525335664,0.02575712500800873,0.9868359968783824,0.9868359968783824,0.9873979368624795,0.9873979368624795,0.9868359968783824,0.9868359968783824,0.987114986560685,0.987114986560685,0.0,0.0,0.00028295030179448683,0.00028295030179448683,0.0,True,True,True,0.16058093920720365,0.16058093920720365,0.15644483588214025,0.1563307287500571,0.15848462939580246,0.15848462939580246,0.1545715178032869,0.1545715178032869,P_high,0.7919183109193288,0.7919183109193288,0.7935328378436388,0.7935328378436388,1.6087099484597562,1.6087099484597562,1.6159190911731809,1.6159190911731809,1.4341468633470447,1.4341468633470447,1.4341468633470456,1.4341468633470447,False,True,True,T10,0.9013516924245791,0.9013516924245791,0.9013516924245791,0.9013516924245791,0.0492231672477149,0.0492231672477149,0.04866396178968443,0.04866396178968443,5,5,saddle,0.0,0.00028769679639850665,0.0,saddle_P_high_W05
-0.00018483432788239134,0.0,0.04718930685800915,0.04737414118589154,0.986348510741967,0.986348510741967,0.9866392204497414,0.9866392204497414,0.9860578010341929,0.9860578010341929,0.9863485107419673,0.9863485107419673,0.00029070970777415336,0.00029070970777415336,0.00029070970777415336,0.00029070970777415336,0.0,True,False,False,0.1414090251979389,0.1414090251979389,0.13470989407325246,0.13473603131538142,0.13811706517037628,0.13811706517037628,0.13135901109207307,0.13135901109207307,P_high,0.834262754726156,0.834262754726156,0.8468790700279029,0.8468790700279029,2.489357443324986,2.489357443324986,2.5005371318615692,2.5005371318615692,1.471254607689331,1.471254607689331,1.4712546076935356,1.4712546076935356,False,True,True,T10,0.7961584692853454,0.7961584692853454,0.7961584692853442,0.7961584692853442,0.04639454254829031,0.04639454254829031,0.04597135944769619,0.04597135944769619,5,5,saddle,0.0,8.66087988953268e-05,0.0,saddle_P_high_W06
-0.00028484749604168344,0.0,0.032637691297719186,0.032922538793760864,0.9864833820339661,0.9864833820339661,0.9864833820339661,0.9864833820339661,0.9864833820339661,0.9864833820339661,0.9864833820339661,0.9864833820339661,0.0,0.0,0.0,0.0,0.0,True,False,False,0.1937864905031788,0.1937864905031788,0.18740654725188113,0.18746174684846767,0.1782283561905546,0.1782283561905546,0.17030678089826284,0.17030678089826284,P_high,0.8531316494476667,0.8531316494476667,0.8582956615503616,0.8582956615503616,2.2735952776001445,2.2735952776001445,2.2839670105980985,2.2839670105980985,1.383659327807206,1.383659327807206,1.3837942832057175,1.3837942832057175,False,True,True,T10,0.7470501671124065,0.7470501671124065,0.7470501671124065,0.7470501671124065,0.04988796696232318,0.04988796696232318,0.04930354702537851,0.04930354702537851,0,0,saddle,0.0,0.00017565951254550072,0.0,saddle_P_high_W07
4.5166466297813575e-05,0.0,0.00301766345384701,0.0029724969875491968,0.9863783708427762,0.9863783708427762,0.9866652270850648,0.9866652270850648,0.9863783708427762,0.9863783708427762,0.9863783708427762,0.9863783708427762,0.0,0.0,0.0002868562422884718,0.0002868562422884718,0.0,True,True,True,0.20510069984382492,0.20510069984382492,0.20449103863139492,0.20448177495754777,0.18503827855282431,0.18503827855282431,0.1845427279422063,0.1845427279422063,P_high,0.7470412138506002,0.7470412138506002,0.7522808439324687,0.7522808439324687,1.5247420644783034,1.5247420644783034,1.5247420681664798,1.5247420681664798,1.1814011105928017,1.1814011105928017,1.1814011105928017,1.1814011105928017,False,True,True,T10,0.9479296332243635,0.9479296332243635,0.9479296332243634,0.9479296332243635,0.04833539204434844,0.04833539204434844,0.04806598155712639,0.04806598155712639,9,9,saddle,0.0,1.4994372691923274e-05,0.0,saddle_P_high_W08
0.00013501691161942392,0.0,0.021369526512803588,0.021234509601184164,0.9891587423483825,0.9891587423483825,0.9897626927620986,0.9897626927620986,0.9891587423483825,0.9891587423483825,0.9897626927620986,0.9897626927620986,0.0,0.0,0.0,0.0,0.0,True,True,True,0.20490482538517601,0.20490482538517601,0.20055377190320553,0.2005261062865061,0.1804617763902008,0.1804617763902008,0.17691637234292362,0.17691637234292362,P_high,0.7821973770978344,0.7821973770978344,0.7786471633287584,0.7786471633287584,1.8885345959756357,1.8885345959756357,1.8998791256615404,1.8998791256615404,1.0968997578732935,1.0968997578732935,1.0968997578732935,1.0968997578732935,False,True,True,T10,0.9338323877661007,0.9338323877661007,0.9338323877661008,0.9338323877661008,0.04915920156702293,0.04915920156702293,0.04856397272677576,0.04856397272677576,16,16,saddle,0.0,4.225687318148985e-05,0.0,saddle_P_high_W09
4.6591332356656954e-05,0.0,0.04665483175570709,0.046608240423350426,0.9932187441162591,0.9932187441162591,0.9935132568742993,0.9935132568742993,0.9920332306352807,0.9920332306352807,0.9920332306352807,0.9920332306352807,0.00118551348097842,0.00118551348097842,0.0014800262390185514,0.0014800262390185514,0.0,True,True,True,0.1627289475444313,0.1627289475444313,0.15514443763344166,0.15513685587496256,0.13756525043887555,0.13756525043887555,0.136355627129461,0.136355627129461,P_low,0.9290497549985683,0.9290497549985683,0.9281308901211626,0.9281308901211626,0.9041483521731354,0.9041483521731354,0.9050177411260117,0.9050177411260117,1.1621252727827844,1.1621252727827844,1.165065476216851,1.165065476216851,False,True,True,T17,0.6998427461263814,0.6998427461263814,0.7002530855549679,0.7002530855549679,0.049040040296928405,0.049040040296928405,0.04827211600942279,0.04827211600942279,22,22,saddle,0.0,3.329080546121688e-05,0.0,saddle_P_low_W00
0.00021252262906168386,0.0,0.004025617704318202,0.0038130950752565188,0.9876576300158606,0.9876576300158606,0.9882313425004375,0.9882313425004375,0.9876576300158606,0.9876576300158606,0.9882313425004375,0.9882313425004375,0.0,0.0,0.0,0.0,0.0,True,True,True,0.21177389158290127,0.21177389158290127,0.2109663775998386,0.21092137085563278,0.18884878935706523,0.18884878935706523,0.18788468935998054,0.18788468935998054,P_low,0.8732035770995414,0.8732035770995414,0.8809651842520222,0.8809651842520222,0.31503943955571045,0.31503943955571045,0.31400811018159186,0.31400811018159186,1.2909945793110658,1.2909945793110658,1.290994579311065,1.2909945793110658,False,True,True,T17,0.7582479249695921,0.7582479249695921,0.758247924969592,0.7582479249695921,0.04681015811407375,0.04681015811407375,0.04665206121848789,0.04665206121848789,20,20,saddle,0.0,0.00014400912589707104,0.0,saddle_P_low_W01
0.00027008763293890617,0.0,0.003694269687287358,0.003424182054348452,0.9858487976857729,0.9858487976857729,0.9866976485911565,0.9866976485911565,0.9858487976857729,0.9858487976857729,0.9866976485911565,0.9866976485911565,0.0,0.0,0.0,0.0,0.0,True,True,True,0.22479119883917295,0.22479119883917295,0.22402147285013238,0.2239607595273324,0.200451885220376,0.200451885220376,0.19957677498658494,0.19957677498658494,P_low,0.7653625196310829,0.7653625196310829,0.772336219348895,0.772336219348895,0.2190112978445507,0.2190112978445507,0.21679664037337715,0.21679664037337715,1.329861426928038,1.329861426928038,1.329861426928035,1.329861426928038,False,True,True,T17,0.7480518951182208,0.7480518951182208,0.748051895122005,0.748051895122005,0.048164800384054914,0.048164800384054914,0.047984810076266676,0.047984810076266676,12,12,saddle,0.0,0.00018380561039554877,0.0,saddle_P_low_W02
4.591297014074772e-05,0.0,0.01959317952222618,0.019547266552085434,0.9921670141597018,0.9921670141597018,0.9930467493835562,0.9930467493835562,0.990422907158716,0.990422907158716,0.990422907158716,0.990422907158716,0.0017441070009858093,0.0017441070009858093,0.002623842224840226,0.002623842224840226,0.0,True,True,True,0.18362371324185242,0.18362371324185242,0.18003437157383023,0.18002594086376703,0.17263106870193917,0.17263106870193917,0.1662796168941002,0.1662796168941002,P_low,0.5779122598182691,0.5779122598182691,0.6433893419283704,0.6433893419283704,0.9236621954932551,0.9236621954932551,0.9244116177852805,0.9244116177852805,1.217987484690168,1.217987484690168,1.2203069783770788,1.2203069783770788,False,True,True,T17,0.7055495554901376,0.7055495554901376,0.7058913045400257,0.7058913045400257,0.04745132947362691,0.04745132947362691,0.04757967111030219,0.04757967111030219,10,10,saddle,0.0,2.3364106753298586e-05,0.0,saddle_P_low_W03
0.00015105130509902477,0.0,0.017586142644150763,0.017435091339051738,0.988524942139395,0.988524942139395,0.988222966932537,0.988222966932537,0.988222966932537,0.988222966932537,0.9879209917256789,0.9879209917256789,0.0003019752068580255,0.0003019752068580255,0.0003019752068580255,0.0003019752068580255,0.0,True,True,True,0.1618828982879799,0.1618828982879799,0.15906045517009854,0.15903600254703892,0.14249145299448787,0.14249145299448787,0.1396163955821771,0.1396163955821771,P_low,0.6688036103552493,0.6688036103552493,0.6774036870193513,0.6774036870193513,0.5542512786940833,0.5542512786940833,0.5549619951420486,0.5549619951420486,1.4862495864849508,1.4862495864849508,1.486249586484951,1.4862495864849508,False,True,True,T17,0.7350489770401544,0.7350489770401544,0.7354417675092241,0.7354417675092241,0.04816421901077516,0.04816421901077516,0.047277212587796796,0.047277212587796796,0,0,saddle,0.0,4.716348995570385e-05,0.0,saddle_P_low_W04
0.00036408060703975995,0.0,0.012925420721518524,0.012561340114478764,0.9868359968783824,0.9868359968783824,0.9873939762429876,0.9873939762429876,0.9868359968783824,0.9868359968783824,0.9873939762429876,0.9873939762429876,0.0,0.0,0.0,0.0,0.0,True,True,True,0.23416749876206658,0.23416749876206658,0.23122604116635948,0.2311407853212612,0.204370146305916,0.204370146305916,0.20148922261839783,0.20148922261839783,P_low,0.7731929156854007,0.7731929156854007,0.7893356226926641,0.7893356226926641,0.10714646040092646,0.10714646040092646,0.10081473187967624,0.10081473187967624,1.4093645857808161,1.4093645857808161,1.409364585780814,1.4093645857808161,False,True,True,T17,0.687004879472587,0.687004879472587,0.6872651194403553,0.6872651194403553,0.049223167247714895,0.049223167247714895,0.048511575914752754,0.048511575914752754,10,10,saddle,0.0,0.00015188190664749968,0.0,saddle_P_low_W05
-0.0003016847614330913,0.0,0.013710918745575966,0.014012603507009056,0.986348510741967,0.986348510741967,0.9866392204497414,0.9866392204497414,0.9860578010341929,0.9860578010341929,0.9863485107419673,0.9863485107419673,0.00029070970777415336,0.00029070970777415336,0.00029070970777415336,0.00029070970777415336,0.0,True,False,False,0.16899737176774177,0.16899737176774177,0.1666292786034338,0.16668026253521837,0.13799980424414707,0.13799980424414707,0.13550285020669056,0.13550285020669056,P_low,0.8182237474649477,0.8182237474649477,0.8297948827240926,0.8297948827240926,1.0200385474904818,1.0200385474904818,1.019656137387198,1.019656137387198,1.419477636662327,1.419477636662327,1.4194776366127995,1.4194776366127995,False,True,True,T17,0.6277823629239384,0.6277823629239384,0.6277823629239384,0.6277823629239384,0.04639454254829027,0.04639454254829027,0.04597135944769611,0.04597135944769611,5,5,saddle,0.0,8.973431642322893e-05,0.0,saddle_P_low_W06
-0.00011116575214197644,0.0,0.01154326698553808,0.011654432737680057,0.9864833820339661,0.9864833820339661,0.9864833820339661,0.9864833820339661,0.9864833820339661,0.9864833820339661,0.9864833820339661,0.9864833820339661,0.0,0.0,0.0,0.0,0.0,True,False,False,0.23451524307535848,0.23451524307535848,0.23178210094897603,0.23180817101236126,0.19738797520324797,0.19738797520324797,0.19758254899871838,0.19758254899871838,P_low,0.6961895580092605,0.6961895580092605,0.6887392658763497,0.6887392658763497,0.22089808503338146,0.22089808503338146,0.22032463257500762,0.22032463257500762,1.2247856438847764,1.2247856438847764,1.2258368352649347,1.2258368352649347,False,True,True,T17,0.6193849363675556,0.6193849363675556,0.6193849363675556,0.6193849363675556,0.049887966962323164,0.049887966962323164,0.049283412596372866,0.049283412596372866,12,12,saddle,0.0,4.8750762568605666e-05,0.0,saddle_P_low_W07
2.572408649062771e-05,0.0,0.03208318621010651,0.032057462123615876,0.9863783708427762,0.9863783708427762,0.9869748588076744,0.9869748588076744,0.9863783708427762,0.9863783708427762,0.9863783708427762,0.9863783708427762,0.0,0.0,0.0005964879648981573,0.0005964879648981573,0.0,True,True,True,0.19473403994726854,0.19473403994726854,0.18849136083748028,0.188486351482194,0.17336364088160125,0.17336364088160125,0.16742873120067248,0.16742873120067248,P_low,0.6383359902235176,0.6383359902235176,0.6288218331014422,0.6288218331014422,0.9046155112601794,0.9046155112601794,0.9069430975184959,0.9069430975184959,1.1253515528694908,1.1253515528694908,1.1253515528694908,1.1253515528694908,False,True,True,T17,0.690885987320492,0.690885987320492,0.690885987320492,0.690885987320492,0.04833539204434835,0.04833539204434835,0.047371411679460906,0.047371411679460906,4,4,saddle,0.0,9.44026690463673e-06,0.0,saddle_P_low_W08
0.00016409058675736165,0.0,0.010293067872951162,0.0101289772861938,0.9891587423483825,0.9891587423483825,0.9894607175552406,0.9894607175552406,0.9891587423483825,0.9891587423483825,0.9894607175552406,0.9894607175552406,0.0,0.0,0.0,0.0,0.0,True,True,True,0.17959784703879422,0.17959784703879422,0.17777870452548897,0.177749234209388,0.15560715372015677,0.15560715372015677,0.1532245592377703,0.1532245592377703,P_low,0.6632555144477092,0.6632555144477092,0.6696040042947663,0.6696040042947663,0.7975279851833906,0.7975279851833906,0.7971268031380981,0.7971268031380981,1.1031353686550078,1.1031353686550078,1.103135368655007,1.1031353686550078,False,True,True,T17,0.6879336773759819,0.6879336773759819,0.6879336773759821,0.6879336773759821,0.04915920156702288,0.04915920156702288,0.04843303168994856,0.04843303168994856,0,0,saddle,0.0,5.359506579249995e-05,0.0,saddle_P_low_W09
0.00011542653979501845,0.0,0.05012861203867113,0.050013185498876116,0.9932187441162591,0.9932187441162591,0.9935132568742993,0.9935132568742993,0.9920332306352807,0.9920332306352807,0.9920332306352807,0.9920332306352807,0.00118551348097842,0.00118551348097842,0.0014800262390185514,0.0014800262390185514,0.0,True,True,True,0.1691451124149838,0.1691451124149838,0.16068562653154497,0.16066610269649567,0.1401694380875204,0.1401694380875204,0.1368036286444606,0.1368036286444606,P_mid,0.9561000014775767,0.9561000014775767,0.9601256910378697,0.9601256910378697,1.492006347818501,1.492006347818501,1.4912697491609461,1.4912697491609461,0.9774170712093069,0.9774170712093069,0.9806721748199729,0.9806721748199729,False,True,True,T21,0.9238665518014387,0.9238665518014387,0.9243979945486416,0.9243979945486416,0.04904004029692822,0.04904004029692822,0.048272116009422515,0.048272116009422515,22,22,saddle,0.0,4.3710512092065557e-05,0.0,saddle_P_mid_W00
