A_R,A_window,C_q0,C_qE,C_qR,Delta_E,Delta_R,E_NUC0,E_NUCE,E_NUCR,E_miss0,E_missE,E_missR,E_rep0,E_repE,E_repR,L_G0,L_GE,L_GR,L_q0,L_qE,L_qR,L_surface0,L_surfaceE,L_surfaceR,M2_wins,accepted_E,accepted_R,anisotropy_level,baseline_reconstruction_error,joint_margin0,joint_marginE,joint_marginR,placement_id,sigma0,sigmaE,sigmaR,surface_change_E,surface_change_R,surface_id,terminal_E,terminal_R,window_id
-0.012137513290384497,0.9102281803553395,5.245007041381296,5.286799894609812,5.245007041381296,0.012137513290384497,0.0,0.9976325449856752,0.9978968520635685,0.9976325449856752,0.9955910297074412,0.9955910297074412,0.9955910297074412,0.0020415152782340008,0.0023058223561272678,0.0020415152782340008,0.250151501037546,0.2463847818769045,0.250151501037546,0.24767738664021188,0.2446711990681386,0.24767738664021188,0.047221554649235505,0.046279640604062686,0.047221554649235505,False,3,0,P_mid,0.0,0.3477712593252348,0.3475958241608541,0.3477712593252348,T27,0.7517985704497259,0.7518499264289659,0.7517985704497259,0.01994669705750715,0.0,hemisphere,0.0007465555899944798,0.0,hemisphere_P_mid_W00
0.01336123542143803,2.4308963074305767,5.877321510771474,6.003156704467421,5.788906908994323,-0.005701502957849413,0.007659732463588615,0.9936080951159177,0.9936080951159177,0.994163912931925,0.992774368391907,0.992774368391907,0.9930522772999106,0.0008337267240107142,0.0008337267240107142,0.0011116356320142857,0.24940154024657565,0.2511963909993495,0.24695546724869294,0.27444265807663637,0.27600739370342037,0.2723405007391732,0.04669519228676878,0.04597704296108438,0.04704523755875797,True,6,6,P_mid,0.0,0.3254360550648806,0.3254207997996243,0.32549458496769623,T27,0.6663234382700965,0.6653159499293885,0.6670823636474897,0.015379513190009651,0.00749638784737106,hemisphere,0.00044471861701189663,0.00044668846521456196,hemisphere_P_mid_W01
-0.00018563943765510793,2.783961752868549,7.013446984696794,6.884259720760628,6.881396786872514,0.02224103789486807,0.022055398457212962,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.993128015974775,0.0,0.0,0.0,0.3138792401930141,0.31056655502851943,0.31040563762784357,0.3288975591954704,0.32158253611787435,0.32164359247580954,0.04689527986924526,0.04671272571952636,0.046741032734720626,False,7,9,P_mid,0.0,0.25515057266278673,0.25515057266279245,0.2551505726628007,T27,0.37195656667848076,0.3719565666785163,0.3719565666785693,0.0038928043553189376,0.003289182513777654,hemisphere,0.00045699984284297557,0.0009080794633170575,hemisphere_P_mid_W02
0.0,2.131243508080895,24.451428865487966,24.451428865487966,24.451428865487966,0.0,0.0,0.9976325449856752,0.9976325449856752,0.9976325449856752,0.9955910297074412,0.9955910297074412,0.9955910297074412,0.002041515278234001,0.002041515278234001,0.002041515278234001,0.8496242366001824,0.8496242366001824,0.8496242366001824,1.154634484423539,1.154634484423539,1.154634484423539,0.04722155464923569,0.04722155464923569,0.04722155464923569,False,0,0,P_mid,0.0,0.2216168531049809,0.2216168531049809,0.2216168531049809,T27,0.3172386405219124,0.3172386405219124,0.3172386405219124,0.0,0.0,hemisphere,0.0,0.0,hemisphere_P_mid_W03
0.0,1.5979188159299667,16.540923943027664,16.540923943027664,16.540923943027664,0.0,0.0,0.99733418627566,0.99733418627566,0.99733418627566,0.99563947852366,0.99563947852366,0.99563947852366,0.0016947077520000245,0.0016947077520000245,0.0016947077520000245,0.6321878157788641,0.6321878157788641,0.6321878157788641,0.8026627219868667,0.8026627219868667,0.8026627219868667,0.04852586982151051,0.04852586982151051,0.04852586982151051,False,0,0,P_mid,0.0,0.22438969597707678,0.22438969597707678,0.22438969597707678,T27,0.45977119983830944,0.45977119983830944,0.45977119983830944,0.0,0.0,hemisphere,0.0,0.0,hemisphere_P_mid_W04
0.0002264861364043476,0.5758914428862304,12.642612429624595,12.641414384815626,12.636402747422128,0.013539118220073204,0.013765604356477551,0.9936795512658346,0.9938402749096086,0.9938402749096086,0.9936795512658346,0.9938402749096086,0.9938402749096086,0.0,0.0,0.0,0.5458794104444752,0.5386781082563673,0.5386418127695172,0.6001178689960485,0.5919928022217326,0.5918568838441964,0.0474678688709805,0.04682963347304011,0.04683745015684447,True,7,4,P_mid,0.0,0.1749655325368897,0.1749655325368837,0.17496553253688293,T27,0.6244154157366328,0.6248827821977935,0.6248827821977935,0.01344562992021273,0.01328095676360637,hemisphere,0.0004512865450290171,0.00023526132787443643,hemisphere_P_mid_W05
0.0005756470183829604,0.17886662149607577,11.27256649693794,11.30882962639105,11.295417873205931,0.008675210158420377,0.009250857176803337,0.9957755399829825,0.9957755399829825,0.9957755399829825,0.995132645407887,0.995132645407887,0.995132645407887,0.000642894575095525,0.000642894575095525,0.000642894575095525,0.49476049915512366,0.49063072465209456,0.490347392924154,0.5318214259490881,0.527207763312229,0.5269016218940692,0.047178380016081614,0.04661912688841834,0.04664737753031185,True,4,7,P_mid,0.0,0.1703160724182388,0.17005824307877282,0.170187097264907,T27,0.6830788492262143,0.6835802002121374,0.6835802002121374,0.011854012949843546,0.011255208118395872,hemisphere,0.0003358193462799086,5.047479285114065e-05,hemisphere_P_mid_W06
0.0,1.0149209894650526,12.714799108835907,12.714799108835907,12.714799108835907,0.0,0.0,0.9968980253568458,0.9968980253568458,0.9968980253568458,0.9955764899673795,0.9955764899673795,0.9955764899673795,0.001321535389466336,0.001321535389466336,0.001321535389466336,0.6139803701446631,0.6139803701446631,0.6139803701446631,0.6298206676492579,0.6298206676492579,0.6298206676492579,0.04953445683711794,0.04953445683711794,0.04953445683711794,False,0,0,P_mid,0.0,0.10066604574456714,0.10066604574456714,0.10066604574456714,T27,0.47741215319063124,0.47741215319063124,0.47741215319063124,0.0,0.0,hemisphere,0.0,0.0,hemisphere_P_mid_W07
0.00243752971800398,1.040916046764795,9.547114298504434,9.543076667581875,9.50821038469424,0.020331912448590943,0.022769442166594923,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.9935848752759462,0.0,0.0,0.0,0.4003752400684957,0.39212651929165465,0.39123381538033236,0.458285246444086,0.44896743093690394,0.4478503470293737,0.04800248872225997,0.04704640301822787,0.04710143432988157,True,5,3,P_mid,0.0,0.20345382427985967,0.20345382427985953,0.20345382427985959,T27,0.5661041480536562,0.5661041480536564,0.5661041480536567,0.019917419481393216,0.01877099326228386,hemisphere,0.00011617674495667529,0.00041541227134711534,hemisphere_P_mid_W08
-0.0014461038880219101,1.1475956868429078,8.34719211509315,8.255523843374075,8.249248994771081,0.02865229927636507,0.02720619538834316,0.9930728541052197,0.9935517343624978,0.9935517343624978,0.9930728541052197,0.9933910107187239,0.9933910107187239,0.0,0.00016072364377388144,0.00016072364377388144,0.3791053118751804,0.36516053308697094,0.3645789807308408,0.3992475457729036,0.3878081856060641,0.3883855390342895,0.04783016136060841,0.046975599969627725,0.047081320891207666,False,9,10,P_mid,0.0,0.20655236769853907,0.2064517234708451,0.20645608580257582,T27,0.6793872837854112,0.6791773039172024,0.6789676407863801,0.01786657972022806,0.0156562396633992,hemisphere,0.0012647336100091167,0.0012099148917945612,hemisphere_P_mid_W09
